#{"t_start": 1760136398.71133, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
986.7,814,27768.561925
633.5,336,27772.798336
635.9,312,27776.413994
998.4,817,27786.225915
228.5,156,27788.060305
965.4,1037,27800.413023
1270.4,807,27810.26585
243.7,124,27811.723029
631.1,360,27815.972966
1008.5,641,27823.748918
591.1,340,27827.713812
1311.5,636,27835.438398
788.2,554,27841.910144
1013.6,555,27848.786941
585.9,362,27853.032483
236.7,124,27854.49983
1005.9,752,27863.534899
225.0,146,27865.259218
236.7,124,27866.704
701.6,420,27871.90167
1022.1,505,27877.805196
1277.7,814,27887.648659
221.9,162,27889.560108
2824.7,1774,27910.831882
1286.7,884,27921.46268
1287.5,886,27932.213408
1808.3,918,27943.242314
596.2,254,27946.254924
1106.5,706,27954.848503
578.1,410,27959.671195
1299.0,751,27968.732383
1024.6,695,27976.867139
983.8,873,27987.401384
631.9,352,27991.853178
1529.7,834,28001.611668
606.8,418,28006.794151
241.5,126,28008.29553
1009.1,650,28016.171333
638.1,290,28019.614032
601.5,276,28022.844501
1397.9,662,28030.917811
1011.5,586,28037.797132
1842.8,1178,28052.323779
244.9,132,28053.896495
593.3,348,28060.006528
575.3,408,28064.768114
719.5,526,28071.236186
1111.3,638,28079.044987
1293.6,825,28088.773273
971.1,1000,28100.800098
1283.1,760,28109.972593
615.3,388,28114.78734
713.9,482,28120.465601
1376.0,936,28131.719824
607.1,320,28135.453194
1013.8,683,28143.782656
1308.7,674,28151.922083
1273.7,794,28161.277399
1288.8,783,28170.764828
598.1,380,28175.204192
1021.9,562,28182.0716
593.3,288,28185.48146
1013.7,574,28192.540854
597.1,310,28196.197706
627.5,396,28201.137736
1626.0,1076,28214.065932
1002.3,678,28221.999875
1310.9,727,28230.783139
713.7,604,28238.152849
1013.8,603,28245.233404
1386.6,840,28255.404629
238.3,128,28256.920025
606.5,346,28260.965613
566.3,388,28265.776444
1294.2,784,28275.312449
1536.0,806,28284.846987
216.1,150,28286.90577
601.9,342,28290.897552
1006.4,627,28298.235343
1389.1,770,28309.55579
985.7,864,28319.969328
999.4,717,28328.728716
1020.2,524,28334.877041
1015.1,600,28342.17473
617.3,368,28346.484983
1305.8,703,28354.953859
1299.2,684,28363.219504
1379.1,830,28372.98653
999.5,726,28381.814092
1879.5,1026,28394.160729
602.1,350,28398.321994
593.1,420,28403.655174
615.3,318,28407.388302
1519.3,888,28418.04794
574.8,468,28423.491895
1010.1,670,28431.560738
1378.7,744,28440.565425
1016.8,533,28446.833576
994.8,733,28455.689022
1007.7,604,28463.008943
614.4,312,28466.663059
1382.1,840,28476.76207
592.1,430,28481.780033
612.5,386,28486.595826
223.2,144,28488.280414
239.7,134,28489.825574
1288.4,727,28498.679506
1311.3,673,28506.541838
222.3,168,28508.534474
637.7,294,28512.292104
1524.1,850,28522.571983
607.9,372,28527.079261
619.1,310,28530.716617
718.1,470,28536.536067
1807.6,950,28548.001832
1002.7,674,28555.965465
1876.2,904,28566.821063
242.5,136,28568.422737
610.9,312,28572.314607
239.3,138,28573.939247
1647.2,904,28584.795213
604.1,350,28588.89017
990.3,798,28598.514209
1010.4,617,28605.753256
227.1,150,28607.537592
612.0,316,28611.508543
1647.2,944,28622.905547
240.9,122,28624.350206
605.3,618,28631.55217
617.9,342,28635.856022
224.5,146,28637.595033
1012.9,827,28647.727957
614.1,380,28652.162757
1802.3,1008,28664.279495
612.5,326,28668.113238
231.5,136,28669.988787
611.7,344,28674.018057
233.1,150,28675.788812
580.7,474,28681.399485
987.5,816,28691.269405
1004.4,687,28699.680658
605.7,324,28703.495296
1012.1,585,28710.652756
1283.7,934,28721.937384
1009.2,699,28730.158931
1634.1,940,28741.569219
235.1,130,28743.397245
985.6,915,28754.119334
592.3,338,28758.400326
2285.8,1333,28774.500078
245.4,122,28775.953444
1291.6,855,28786.264909
239.8,128,28787.758102
1323.9,542,28794.393015
1016.9,532,28800.649468
591.5,366,28805.230181
218.6,160,28807.101573
693.5,426,28812.092227
1292.2,679,28820.354954
1286.5,911,28831.327619
1300.5,746,28840.129309
1877.2,924,28851.282391
595.3,348,28855.682633
1104.1,650,28863.361423
237.1,130,28864.900506
240.3,138,28866.782973
242.7,124,28868.273236
1019.4,487,28874.028643
237.5,136,28875.626789
608.7,354,28880.063202
597.1,250,28883.01417
1007.6,645,28890.760835
204.1,170,28893.063375
1049.3,438,28898.229063
1045.2,479,28904.098785
581.1,420,28909.062044
594.7,274,28912.300053
582.4,402,28917.333543
601.5,276,28920.571687
984.6,820,28930.510674
1381.3,878,28941.136465
583.5,356,28945.279182
613.5,326,28949.095968
777.3,658,28957.061668
234.3,138,28958.698139
606.3,308,28962.308243
1105.0,746,28971.374264
706.2,594,28978.649219
1004.1,665,28986.478696
695.9,582,28993.624352
598.7,344,28997.650945
593.8,368,29002.233708
598.5,286,29005.74214
227.1,140,29007.379562
1300.7,734,29016.273595
983.6,905,29027.18108
593.3,288,29030.558206
785.3,578,29037.409546
597.9,292,29041.147796
242.7,124,29042.595339
608.3,308,29046.21541
235.7,134,29047.799999
221.6,150,29049.589268
785.7,574,29056.640431
240.1,130,29058.200777
1017.0,571,29065.194042
1397.2,704,29073.453477
1320.2,599,29080.832215
243.1,120,29082.251585
1018.6,605,29089.649287
235.3,128,29091.164607
609.5,576,29097.986739
239.1,130,29099.513285
1001.5,696,29108.048012
1012.5,616,29115.524618
1280.9,787,29124.889765
1303.9,622,29132.421465
783.5,596,29139.710813
244.4,122,29141.157139
1135.0,856,29151.425434
231.0,156,29153.274529
717.4,582,29160.068718
1307.2,719,29168.792752
1003.6,685,29177.141396
242.9,132,29178.702142
608.5,406,29183.503391
633.7,334,29187.678763
1014.4,587,29194.582621
1818.3,878,29205.140943
728.5,546,29211.810084
1001.0,691,29219.970346
1108.1,690,29228.308149
1005.7,664,29236.414856
1009.0,621,29243.840993
605.4,342,29248.191916
718.9,482,29253.915904
605.7,304,29257.502496
1298.3,768,29266.818663
635.5,316,29270.528045
988.0,851,29280.815477
592.9,352,29285.237595
603.5,326,29289.037689
718.9,592,29295.947798
1089.7,774,29305.259543
734.1,630,29312.896622
1860.2,1064,29325.613996
1308.2,689,29333.99702
1790.9,1132,29347.497471
1311.0,631,29354.864371
1019.6,515,29361.144016
1360.3,1008,29373.310218
1257.2,949,29384.636233
632.5,346,29388.70593
1362.7,934,29399.904527
985.5,816,29409.746812
1387.5,706,29418.028905
1879.2,884,29428.624122
624.9,302,29432.429701
1309.0,681,29440.404923
243.5,126,29441.88341
1001.0,631,29451.601093
1649.6,970,29463.253658
1384.1,810,29473.037542
765.7,774,29482.092187
233.1,150,29484.187508
597.9,322,29487.942399
1391.7,694,29496.355082
237.3,128,29497.887854
1772.1,1270,29513.063095
600.1,270,29516.213829
773.7,694,29524.629205
2305.3,1143,29538.344102
1656.5,846,29624.73755
635.1,320,29628.495623
999.5,706,29637.033558
602.1,310,29640.68289
592.7,444,29646.156308
1283.4,757,29655.076801
696.1,620,29662.611567
594.7,294,29666.066518
1018.2,604,29673.476365
1362.9,902,29684.34617
613.0,346,29688.42255
234.7,134,29690.019989
1294.1,765,29699.298931
620.7,314,29703.005657
1286.1,890,29713.772418
730.4,582,29720.94514
619.3,338,29725.089457
1299.2,759,29734.251847
1108.3,748,29743.072387
610.9,402,29748.106915
1488.5,1216,29762.846686
1863.5,1046,29775.365461
1026.0,471,29781.178191
617.3,288,29784.523516
1094.9,882,29795.186197
1240.8,1223,29812.296418
226.9,142,29813.969377
237.5,136,29815.595857
229.3,158,29817.461548
1113.1,630,29825.124487
593.3,378,29829.56033
586.7,364,29834.093485
243.9,122,29835.562831
1303.4,727,29844.448593
240.3,138,29846.07077
237.4,122,29847.54156
1122.5,746,29856.269093
784.7,584,29863.39024
1382.3,828,29873.357897
1012.9,552,29879.81919
239.9,122,29881.518912
244.7,124,29883.001959
1267.1,800,29892.393586
1012.6,575,29899.363319
1296.3,618,29906.89397
1660.8,738,29915.566049
568.1,390,29920.385651
717.5,526,29926.551043
620.1,290,29930.226119
1873.7,984,29941.741336
1090.7,774,29951.032815
1002.6,685,29959.375389
1281.2,819,29969.375927
616.7,334,29973.294481
597.7,284,29976.637917
1395.5,716,29985.277888
1304.1,815,29995.059285
1643.2,974,30006.737782
1088.1,810,30016.52156
1005.4,637,30024.011696
227.0,146,30025.749459
226.9,132,30027.298971
1224.8,1328,30043.390755
242.3,118,30044.754686
1263.7,974,30056.474457
243.5,116,30057.866865
1283.5,891,30068.56418
588.9,422,30073.542849
585.7,414,30078.687674
613.3,378,30083.13261
603.4,412,30088.108042
714.3,498,30094.239761
1116.9,652,30102.139348
1630.9,912,30112.959247
606.9,292,30116.64713
982.5,886,30127.329184
597.1,380,30131.780789
1106.7,634,30139.476858
1329.3,1148,30153.236836
240.7,134,30154.797536
983.8,923,30165.918391
1117.1,640,30173.431138
586.5,386,30178.197346
785.0,586,30185.081497
1009.9,627,30192.721395
1296.3,738,30201.677247
1291.0,711,30210.1493
603.7,314,30214.110932
1540.3,798,30223.501325
1004.6,705,30232.080867
1631.3,998,30244.144566
559.1,440,30249.589343
1302.8,798,30259.004165
1400.2,734,30267.974242
1015.5,576,30275.047791
739.3,688,30283.153268
605.1,320,30287.194196
1293.0,801,30296.653393
1006.1,660,30304.734815
1017.4,547,30311.449665
1852.4,1052,30324.310337
1284.0,811,30333.810466
635.5,316,30337.801653
1018.6,510,30343.813174
241.5,126,30345.305668
1008.6,625,30352.901021
1403.5,616,30360.160561
1383.9,802,30369.890462
595.3,338,30374.205574
611.9,362,30378.468763
703.9,662,30386.50519
1393.5,736,30395.12878
1638.2,1034,30407.526607
599.9,282,30411.112465
567.1,380,30415.603799
981.7,884,30426.269802
227.1,150,30428.012455
602.1,350,30432.187123
599.5,386,30437.008779
1835.3,808,30446.938162
215.1,150,30448.697523
593.9,322,30452.485243
608.1,280,30455.780363
596.1,270,30459.229821
1513.8,998,30470.951029
1016.6,635,30478.713259
588.1,360,30482.918597
604.5,336,30489.573406
601.3,338,30493.548125
234.1,130,30495.095201
1010.5,596,30502.399129
635.9,312,30506.068142
598.6,340,30510.079265
1383.7,794,30519.615702
1301.5,706,30528.161391
1378.5,876,30538.688002
585.3,408,30543.505382
236.5,146,30545.190921
1289.3,718,30553.920791
1265.7,1119,30567.441049
229.3,148,30569.183564
600.4,302,30572.987542
596.5,296,30576.451442
982.7,864,30586.868161
601.3,348,30590.96659
588.2,364,30595.225537
1796.8,998,30607.217107
227.9,142,30609.189986
245.1,120,30610.608703
596.9,312,30614.250488
595.1,260,30617.306823
618.1,320,30621.308978
225.3,138,30622.940338
1295.8,833,30632.735296
1285.6,715,30641.436576
606.9,322,30645.203867
590.1,310,30649.107821
789.1,540,30655.510548
1012.1,580,30662.618979
603.3,258,30665.621564
616.7,324,30669.441478
1305.4,697,30677.920252
1311.9,592,30685.178544
1283.5,706,30693.442809
1854.4,1012,30705.580601
1312.3,618,30713.147694
1102.7,624,30720.720297
610.1,340,30724.702163
1618.7,1114,30738.06262
609.2,404,30742.796742
786.3,568,30749.756417
599.3,318,30753.501064
1021.8,593,30760.757436
1295.2,649,30768.693039
1005.2,659,30776.438018
708.9,542,30783.072227
240.3,118,30784.489488
225.7,144,30786.188891
229.1,140,30787.828494
238.2,124,30789.268437
597.5,286,30792.65363
1381.3,868,30803.211116
1646.5,936,30814.540971
1272.6,875,30825.061552
1311.6,645,30832.906289
602.1,400,30837.609482
1017.5,536,30844.189027
989.9,817,30853.788829
581.3,438,30859.187463
592.8,438,30864.347303
1018.3,523,30870.733332
1012.4,587,30877.584685
1023.3,488,30883.549045
1017.4,547,30889.861881
978.8,808,30899.557127
1285.6,765,30908.746693
1847.4,1152,30922.484807
1106.7,694,30930.937567
604.7,284,30936.381301
234.5,136,30937.970461
719.9,472,30943.751536
638.5,286,30947.07761
606.1,330,30950.95761
1309.5,656,30958.933979
1362.3,838,30969.025724
612.4,552,30975.493145
1404.3,628,30983.073659
632.5,346,30987.068789
1649.4,912,30998.030028
590.7,414,31002.849403
586.1,380,31007.533465
1001.6,675,31015.450127
1308.7,684,31023.71179
994.1,790,31033.169689
584.3,368,31037.499631
593.1,330,31041.607976
592.5,306,31045.345359
1031.6,655,31053.343676
1339.6,1240,31068.107742
718.7,744,31077.138921
1000.7,684,31085.14049
1543.2,754,31094.20908
237.9,122,31095.667136
597.3,278,31098.922013
1648.9,862,31109.303174
1020.2,519,31115.631716
580.3,438,31120.825197
1035.3,618,31128.372476
1391.5,746,31137.092036
1368.4,862,31147.473715
1001.3,693,31155.892818
574.5,456,31161.188572
1857.4,1092,31174.343044
765.8,778,31183.736441
232.3,128,31185.239793
615.3,308,31189.072492
726.9,572,31195.7384
637.7,294,31199.17334
1294.0,691,31207.548172
601.1,250,31210.481425
590.9,272,31213.920427
1300.4,827,31223.557076
1026.9,662,31231.566372
783.3,598,31238.862273
1522.6,890,31249.525551
596.7,294,31252.965439
242.7,124,31254.406257
1644.0,896,31265.132066
723.1,740,31273.995883
1293.0,831,31283.851108
222.3,158,31285.961913
598.7,454,31291.265961
242.1,130,31292.778579
1001.3,698,31301.239883
1270.1,820,31311.062381
1300.7,744,31322.002745
781.7,614,31329.484343
1308.7,669,31337.612507
1014.9,542,31343.932828
236.6,130,31345.460217
1291.4,827,31355.395431
598.3,448,31360.876421
1393.2,734,31369.481896
612.4,332,31373.683745
591.7,344,31377.666994
1522.7,794,31387.21701
602.5,296,31390.708684
611.7,394,31395.306729
603.5,336,31399.522453
1301.2,639,31407.110059
638.5,286,31410.720398
623.8,438,31415.849987
1290.1,720,31424.537492
1307.1,635,31431.943269
1091.3,808,31441.598279
1303.5,676,31449.770011
1306.2,699,31457.912586
594.3,368,31462.466956
1017.6,545,31468.854963
236.9,142,31470.801556
2591.4,1512,31488.769708
228.2,134,31490.333075
235.5,136,31491.931581
1288.5,716,31500.556188
1286.6,865,31510.901152
610.3,288,31514.26252
1012.8,583,31521.302577
1027.6,435,31526.458119
578.7,374,31530.857758
1298.5,766,31540.007221
212.8,168,31541.987824
1007.5,646,31549.74558
1388.5,656,31557.700592
1249.6,1080,31570.52323
240.7,124,31571.968399
1262.8,1023,31584.139946
1000.9,702,31592.298519
638.3,288,31671.403047
1379.1,750,31680.440214
1663.8,788,31689.615108
216.7,154,31691.442213
605.5,286,31695.089466
228.9,142,31696.748601
984.1,955,31708.173727
610.8,368,31712.47214
609.7,574,31719.479621
1016.7,494,31725.265121
4178.7,2196,31753.618926
2716.2,851,31766.361141
1003.9,692,31774.738579
966.2,1049,31787.316759
1998.5,1016,31799.580002
1005.7,654,31807.504966
1272.6,1005,31819.300524
1007.3,658,31827.302129
997.2,749,31836.392665
1003.7,664,31844.475878
580.9,432,31849.51684
622.1,290,31852.943381
614.9,292,31856.61529
1016.5,526,31862.789149
968.4,1047,31875.285465
991.7,844,31885.517433
599.5,286,31888.877708
620.5,316,31892.580091
1008.5,726,31901.379657
1517.0,906,31912.289371
1634.1,920,31923.339775
600.7,254,31926.30993
1017.9,632,31933.950082
223.7,144,31935.647226
1017.3,548,31942.049533
620.1,300,31945.818634
1296.6,750,31954.893277
635.7,314,31958.605537
241.1,120,31960.008642
619.5,306,31963.597738
1000.2,819,31973.461772
997.9,832,31983.476996
1312.4,627,31990.838348
786.1,570,31997.800783
724.5,506,32004.029219
1530.8,908,32014.613897
1292.8,693,32023.009
614.5,366,32027.311333
631.3,358,32031.780885
599.2,274,32035.008575
2077.0,1176,32051.069665
1305.5,686,32059.355851
1022.8,493,32065.175586
997.0,811,32074.937409
613.5,346,32079.307821
994.1,785,32088.492807
1308.7,649,32096.408066
1388.7,764,32105.637615
599.3,378,32110.062636
1318.2,609,32117.484075
230.9,142,32119.164956
1382.5,836,32129.343819
1402.9,632,32136.709567
1291.1,800,32146.363459
993.3,758,32155.495646
988.5,836,32165.554556
240.5,126,32167.013218
595.5,376,32171.387607
1299.0,691,32179.675569
784.3,588,32186.511636
230.1,150,32188.26343
1507.5,1066,32201.025951
716.5,896,32211.757159
245.2,134,32213.306621
1626.0,1026,32225.585889
1001.1,700,32233.976362
1021.0,511,32240.236158
973.9,972,32252.005275
1300.8,798,32261.337433
1306.8,693,32269.710715
1271.5,1061,32284.453202
1252.3,988,32296.223093
592.2,404,32300.887181
241.1,120,32302.534533
1018.8,543,32308.859411
1015.2,599,32316.130436
1395.1,700,32324.238221
588.7,414,32329.301987
1004.1,610,32338.507298
1293.0,701,32347.043092
734.9,502,32353.206564
594.1,280,32356.490597
613.3,318,32360.208854
1009.1,620,32367.870057
1294.3,608,32374.921303
1374.7,864,32385.223459
1288.4,657,32393.192807
697.2,584,32400.010266
1010.9,572,32406.947637
731.7,514,32412.889518
1639.9,982,32424.534689
599.5,296,32428.186689
1302.5,726,32436.572629
224.5,136,32438.444044
1381.8,878,32448.63183
1299.4,602,32455.889213
620.9,322,32459.624551
605.7,364,32464.147758
231.9,132,32465.683951
1007.1,730,32474.442329
1289.0,711,32482.624094
1009.6,645,32490.502685
1028.3,528,32496.651403
601.1,660,32504.580482
1298.0,731,32513.314932
1863.7,1004,32525.161201
614.6,370,32529.443964
221.5,166,32531.401543
1018.9,547,32537.985773
617.5,316,32541.609412
611.8,318,32545.281492
1293.2,839,32555.231902
612.9,362,32559.733004
1363.1,1040,32572.047675
229.3,138,32573.633809
1407.7,594,32580.551953
592.3,298,32584.287632
1004.0,706,32592.484422
613.3,308,32596.310333
1091.7,824,32606.018549
1396.5,736,32614.825086
618.2,334,32618.72481
596.2,394,32623.547822
586.9,362,32627.75165
1284.8,698,32636.123684
615.1,340,32640.043638
1295.8,793,32649.504503
992.6,815,32659.205506
612.3,548,32665.584593
1636.4,972,32679.134654
1282.8,783,32688.565459
1646.9,922,32699.593086
607.4,382,32704.021263
613.1,280,32707.571021
1065.5,1006,32719.473768
612.1,550,32725.97761
613.5,276,32729.140226
1009.5,606,32736.466266
597.9,262,32739.506588
594.3,288,32743.110207
1300.6,745,32751.784837
1037.0,571,32758.699212
227.5,136,32760.263408
738.9,592,32767.417638
1550.0,686,32775.357306
228.1,150,32777.116342
615.7,314,32781.064873
1296.4,827,32790.665999
783.1,600,32797.898743
1019.8,533,32804.360884
1510.7,994,32816.274079
728.1,580,32823.02769
611.9,372,32827.310027
638.5,286,32830.899948
587.5,356,32835.05001
245.7,124,32836.465047
1402.9,652,32844.400108
1867.8,948,32855.644486
1127.7,804,32865.20376
1384.1,820,32874.682534
1631.1,1050,32887.107805
604.9,332,32891.268854
1296.1,680,32899.053254
1306.2,779,32908.351558
588.7,334,32912.193846
1019.4,507,32918.385801
240.9,132,32919.915747
577.1,370,32924.217106
581.5,406,32929.181444
1011.1,600,32936.188885
599.3,318,32940.133487
1003.6,655,32947.725884
1514.0,866,32958.02943
1021.1,500,32964.212369
1005.6,685,32972.109441
1014.1,560,32980.902961
220.8,158,32982.75667
611.9,392,32987.565553
1240.7,1264,33002.488516
210.3,178,33004.541346
232.9,142,33006.232421
608.5,346,33010.27843
777.2,664,33018.229867
583.5,366,33022.449379
614.5,356,33026.807758
1010.8,623,33034.015419
1009.1,860,33044.264646
600.1,300,33047.710477
1667.3,828,33057.583562
738.9,622,33065.017911
595.1,270,33068.16204
1004.1,680,33076.339772
1394.7,694,33084.742563
1289.7,809,33094.152855
1024.8,483,33099.994339
591.9,332,33103.826247
1316.4,602,33111.065639
1012.4,607,33118.098948
600.5,356,33122.479722
1308.0,721,33130.819984
1018.6,515,33137.066713
1015.0,561,33143.556319
611.3,358,33147.964831
589.5,366,33152.205253
1005.2,729,33160.923962
1313.3,618,33168.116383
1081.3,958,33179.491687
240.5,116,33180.863998
615.7,384,33185.543419
1006.6,655,33193.121623
582.5,436,33198.446898
1391.3,738,33207.428363
775.7,674,33215.271156
1811.6,850,33225.377835
1299.9,802,33234.938562
605.9,612,33242.305996
1294.2,809,33251.666509
1017.8,533,33258.068614
1275.9,702,33266.509796
1398.9,652,33274.127442
581.5,386,33278.899
785.9,572,33285.567197
1280.9,962,33297.057384
1273.9,1037,33309.454465
1015.3,548,33316.16913
595.5,436,33321.28958
1009.4,717,33330.074082
786.7,564,33336.679598
610.9,312,33340.615631
1292.2,789,33349.867023
1390.1,800,33359.497965
1518.2,924,33370.513537
594.2,334,33374.414767
1007.2,649,33382.262608
631.0,366,33386.54466
1265.4,867,33396.916599
227.5,146,33398.631646
582.7,374,33403.271531
1124.5,636,33410.628476
242.1,120,33412.036185
2731.8,1293,33427.564696
584.9,582,33434.322219
1806.9,912,33445.3704
1012.3,573,33452.325202
1306.4,687,33460.330232
229.7,134,33462.159948
1784.9,1062,33474.819914
1290.2,689,33482.832014
1287.7,814,33492.611603
240.0,126,33494.081653
585.7,394,33498.957311
603.1,260,33501.978169
609.7,574,33508.633581
635.3,318,33512.630176
1293.9,842,33522.757901
610.9,562,33529.310563
588.2,354,33533.444777
972.7,924,33544.471017
584.7,404,33549.455175
1020.2,494,33555.189734
1290.1,860,33565.640083
1105.3,678,33573.803812
614.5,316,33577.479282
779.7,634,33585.167867
699.1,750,33593.937764
1287.9,872,33604.340672
600.1,350,33608.689334
1283.9,732,33617.264121
1301.2,699,33625.645844
1635.7,1074,33714.025911
1308.2,659,33721.970179
788.3,548,33728.352577
783.5,596,33735.57408
587.5,346,33739.577642
1383.5,806,33749.237418
633.1,340,33753.223267
1361.6,930,33764.23675
576.5,406,33769.248367
605.3,288,33772.605618
1880.9,792,33782.151291
1522.1,730,33790.650218
1309.2,759,33799.737801
1378.1,910,33810.691731
1392.3,738,33819.579116
1283.1,870,33829.973226
1794.0,946,33841.021782
599.7,344,33845.332106
635.9,312,33848.95175
1643.1,840,33859.005838
240.0,126,33860.474348
1302.0,611,33867.873837
1298.6,765,33876.796795
751.1,590,33883.953744
992.7,844,33894.034656
1388.3,698,33902.21658
244.1,120,33903.889928
228.9,142,33905.561484
235.9,132,33907.086466
5283.2,2461,33941.035246
2325.1,742,33949.987893
1971.5,836,33960.02387
1299.6,735,33968.859367
1276.3,818,33978.353602
1266.9,947,33989.674649
594.1,350,33994.012805
599.7,414,33998.877632
616.5,316,34002.545505
987.5,856,34012.817505
1538.8,718,34021.44997
1507.5,816,34031.234357
1766.5,986,34043.001006
992.1,770,34051.964588
1623.2,1074,34064.656388
1003.0,661,34072.573856
1312.0,671,34080.581451
1299.4,807,34090.213142
589.3,398,34094.813542
1644.1,780,34104.186713
604.9,362,34108.471034
1279.0,881,34119.063924
1265.3,858,34129.448852
706.9,582,34136.313736
596.1,250,34139.522258
708.4,642,34147.0617
1516.5,926,34158.15037
234.1,130,34159.697315
230.1,140,34161.328232
601.1,360,34165.843611
1648.7,874,34176.305963
1521.0,986,34188.1152
973.1,960,34199.385884
711.1,620,34206.881845
237.7,134,34208.472566
1288.6,795,34217.968668
1013.2,569,34224.852647
956.2,1139,34238.497819
1027.6,535,34244.768507
579.9,432,34250.07426
1381.3,848,34259.985312
1384.0,866,34270.402009
611.7,334,34274.568642
1022.6,495,34280.37236
607.9,322,34284.256553
775.5,676,34292.459036
1291.9,792,34301.945246
1276.5,996,34313.794779
1301.2,694,34321.916888
615.5,326,34326.02752
1254.1,1030,34338.33063
1285.7,659,34345.98738
1018.6,525,34352.412681
615.1,300,34357.914548
611.3,268,34361.303545
752.5,516,34367.338779
1293.0,831,34377.37214
1285.0,866,34387.829907
1294.4,837,34397.561806
1096.9,822,34407.629507
1283.9,812,34417.440304
614.7,304,34420.976858
1392.9,692,34429.351773
1288.7,744,34438.313362
238.1,120,34439.696047
1254.0,1151,34453.414755
237.9,122,34454.828989
2064.6,1240,34469.610995
791.7,514,34475.883288
1307.0,711,34484.459866
1635.3,988,34496.333481
226.5,136,34497.900048
1302.4,637,34505.348978
1360.1,920,34516.367944
1292.5,836,34526.50086
695.5,426,34531.452459
593.5,286,34535.086298
1790.9,1102,34548.265946
570.7,394,34552.890817
578.7,444,34558.329754
1287.5,686,34566.383304
624.5,296,34570.068576
616.7,344,34574.082286
1286.8,853,34584.30144
1392.8,638,34591.720657
589.4,382,34596.470506
1384.0,716,34604.831985
1866.5,976,34616.50771
233.9,132,34618.328065
224.9,142,34619.995014
225.5,156,34621.822051
611.7,554,34628.308146
1376.5,836,34638.345368
1254.6,1075,34651.280898
229.9,142,34652.948134
1310.3,668,34661.020335
719.7,304,34664.553058
1288.6,885,34675.234926
606.2,614,34682.657186
238.9,122,34684.118175
630.3,368,34688.444345
780.1,630,34696.034522
600.3,338,34699.991412
1363.6,980,34711.752044
593.3,428,34717.050993
241.3,118,34718.419101
1389.1,800,34727.802714
1385.3,798,34737.417149
584.7,334,34741.625357
221.7,154,34743.463401
598.9,292,34746.855406
591.7,314,34750.531888
587.6,400,34755.464148
1267.3,938,34766.787574
1642.8,918,34777.837283
1302.1,770,34786.878446
244.9,122,34788.324724
990.8,793,34797.924925
591.9,402,34802.919957
571.5,406,34807.741384
226.5,146,34809.468475
605.5,346,34813.503637
601.9,322,34817.588519
2729.8,1348,34833.627944
1656.5,856,34843.91775
612.3,548,34850.332622
729.2,624,34857.89238
1371.9,912,34868.836159
230.7,134,34870.409175
1280.7,954,34881.860455
586.0,406,34886.740433
2268.2,1499,34904.827234
1005.4,627,34912.421452
1009.0,611,34919.637325
202.6,170,34921.629435
1000.7,704,34930.141369
1018.4,507,34936.077637
599.7,254,34939.307552
229.7,134,34940.909182
1134.9,482,34946.599742
232.7,134,34948.167532
1380.6,840,34958.300154
605.7,384,34963.071409
1312.9,617,34970.325973
1098.5,646,34978.202828
635.3,318,34981.958957
1290.1,670,34990.097287
1668.1,760,34999.285272
1016.5,636,35006.866784
1014.2,579,35013.905077
1312.0,571,35020.616116
786.5,566,35027.554515
989.8,833,35037.652693
638.1,290,35041.073688
593.7,294,35044.591583
1283.1,840,35054.692019
1008.6,605,35062.059014
707.7,544,35068.4736
586.1,420,35073.671469
593.7,354,35077.814945
750.3,648,35085.67597
609.2,344,35089.707112
1103.5,806,35099.443851
1249.5,1286,35114.693935
1366.0,976,35126.541886
1012.1,590,35133.754802
608.7,584,35140.608775
588.9,402,35145.606088
603.3,368,35149.904401
1265.7,1054,35162.548403
778.7,644,35170.420145
2285.0,1321,35186.17285
1017.8,623,35193.459726
1017.8,543,35200.097304
595.5,406,35204.851151
613.1,340,35209.137736
609.1,280,35212.419435
613.5,356,35216.583169
607.4,602,35223.924772
610.1,570,35230.596081
1360.8,1098,35244.085774
585.6,370,35248.429416
593.5,366,35252.717099
615.0,306,35256.569612
1312.4,627,35263.873978
1101.9,752,35272.987282
240.5,136,35274.57098
779.5,636,35282.282237
1267.5,906,35293.185224
2264.2,1519,35311.215146
1012.6,575,35318.285934
1015.9,552,35324.773856
1296.3,638,35332.532621
1112.7,744,35341.305764
1397.8,718,35349.987216
1309.1,650,35357.885422
1278.8,728,35366.865732
581.2,424,35371.849418
1503.0,1126,35385.267515
1000.2,569,35392.260839
1010.5,706,35400.557182
613.1,340,35404.785316
1299.5,766,35413.814763
993.0,811,35423.572644
1284.7,699,35432.056031
607.9,342,35436.04205
707.1,550,35442.787412
1640.9,732,35451.31621
1855.2,1134,35465.17994
1633.8,878,35475.493729
1363.3,868,35486.040169
1518.1,970,35497.721264
590.1,390,35502.585935
1011.1,615,35509.759282
635.5,316,35513.762843
2279.4,1342,35532.274889
745.3,978,35544.056481
1280.4,712,35552.389735
991.5,816,35562.247203
986.4,762,35571.46358
1522.1,950,35582.921952
603.7,354,35587.093337
1012.4,597,35594.345203
215.6,170,35596.364626
1005.2,629,35604.124664
995.6,765,35613.046287
574.7,374,35617.701177
1387.2,804,35627.366077
218.4,152,35629.147163
1018.5,531,35635.390974
614.1,390,35640.207444
1292.7,849,35650.090446
1280.2,719,35658.733588
233.9,132,35660.237453
1291.1,670,35668.297242
