#{"t_start": 1760136398.587804, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
776.8,668,27876.943696
1109.1,760,27886.087955
597.3,368,27890.381154
607.9,322,27894.427931
1806.3,928,27905.596616
237.0,126,27907.071731
606.2,344,27911.052675
602.9,292,27914.473229
1372.1,940,27925.86101
1381.3,708,27934.408421
695.3,448,27939.63368
1032.0,631,27947.309487
1288.5,696,27955.777212
234.9,142,27957.450766
586.1,440,27962.581963
1012.6,555,27969.371155
1011.0,621,27976.637696
1296.2,739,27985.604639
1650.9,772,27994.959968
738.9,562,28001.547951
713.5,466,28007.297065
1304.6,700,28015.768352
593.1,260,28018.822348
230.0,146,28020.528908
235.7,124,28021.983631
1843.1,1265,28037.116427
239.7,124,28038.598942
219.7,154,28040.682948
572.7,484,28046.513082
629.3,378,28050.942116
1289.1,915,28064.017241
1298.6,755,28073.157911
1272.9,792,28082.763925
1003.4,607,28089.881013
689.9,532,28096.445642
604.5,626,28104.062651
1298.9,612,28111.214252
1305.0,741,28120.208397
716.3,568,28127.140566
1487.7,1194,28141.462336
599.5,416,28146.322617
1306.9,732,28155.161384
985.1,960,28166.718622
1275.5,776,28175.805917
1529.9,822,28185.745949
1007.8,633,28193.505639
1295.5,786,28203.042305
782.3,608,28210.195299
739.3,558,28217.024114
602.4,342,28221.051041
630.7,364,28225.591155
1100.7,774,28234.648957
1629.1,1030,28247.044739
1388.3,818,28256.980376
1392.1,690,28265.346305
1381.5,806,28275.138833
593.3,288,28278.531586
237.8,128,28280.008259
615.1,340,28284.114769
987.6,835,28294.107862
1292.2,749,28305.154747
244.3,118,28306.578748
230.3,158,28308.469862
636.5,306,28312.073524
235.7,134,28313.948233
227.9,142,28315.644832
586.3,368,28319.942405
1640.7,984,28331.822368
752.5,606,28339.184987
605.0,626,28346.554486
1291.3,853,28356.796714
594.7,304,28360.391713
1012.8,563,28367.20808
237.2,124,28368.687031
1002.3,708,28377.307126
722.9,572,28383.999883
1302.1,730,28392.867676
1395.1,700,28401.386928
709.7,524,28407.66302
1014.2,589,28414.831842
584.3,378,28419.282631
1039.5,526,28425.669623
1107.7,594,28432.635541
1020.0,511,28438.894483
1308.4,707,28447.189654
594.1,270,28450.645022
1007.5,601,28457.671652
1089.5,816,28467.494328
1295.6,745,28476.498101
606.5,326,28480.335259
234.3,128,28481.816397
615.7,314,28485.805234
594.7,304,28489.328992
1009.7,624,28496.662009
997.6,765,28505.903317
1114.5,656,28513.88296
227.2,134,28515.482499
1295.2,799,28525.297415
563.3,438,28530.428632
1273.0,891,28541.173027
609.5,576,28548.225478
787.2,564,28554.872018
588.3,328,28558.720382
589.6,410,28563.793024
1317.5,626,28571.396371
232.2,134,28572.983841
586.6,380,28577.425231
1010.5,611,28584.867049
1283.8,713,28593.229092
244.9,122,28594.681766
757.5,486,28600.640959
1293.3,818,28610.50789
633.1,340,28614.528555
1307.8,688,28622.894106
239.2,124,28624.349354
228.3,168,28626.295272
996.3,778,28635.640144
596.0,366,28639.982882
1308.4,727,28648.934515
1098.5,856,28659.250016
621.1,320,28662.973801
581.1,390,28667.576183
634.1,330,28671.7196
1278.2,704,28680.037008
230.3,148,28682.038794
1858.1,1020,28694.329795
1668.5,926,28705.248574
602.7,394,28710.155334
1299.0,761,28719.41602
614.2,314,28723.142587
615.3,378,28727.572263
241.7,124,28729.052455
714.1,360,28733.584925
1103.1,690,28741.757218
615.8,338,28746.036968
1010.7,604,28753.152006
577.9,452,28758.714428
604.1,370,28763.208888
606.9,392,28767.832383
237.9,122,28769.526799
1297.6,835,28779.378182
1292.1,680,28787.597187
1012.8,603,28794.921771
1641.0,956,28806.440953
1874.6,900,28816.965833
778.9,642,28824.781062
586.1,380,28829.243378
1121.1,680,28837.552899
580.7,404,28842.550591
1298.0,771,28851.626572
1264.9,1117,28865.124176
1119.9,682,28873.443611
1340.9,1232,28888.33057
1014.8,533,28894.86298
705.9,522,28901.016171
2256.8,1573,28920.075263
785.5,576,28926.866472
2261.8,1538,28945.480507
229.3,138,28947.122527
1375.4,722,28955.839979
615.5,346,28959.877083
740.3,498,28966.029349
1402.3,658,28973.788116
602.6,370,28978.443908
738.4,512,28984.469021
999.9,692,28992.856525
1377.8,828,29002.858186
241.9,132,29004.514695
1390.3,768,29013.502314
1844.5,1036,29025.928411
1277.9,1022,29038.224863
1292.4,837,29048.396451
1543.7,724,29057.203357
1236.2,1179,29071.30143
1286.4,892,29082.129832
602.1,350,29086.252949
611.7,314,29090.231556
1287.0,896,29101.130015
781.8,618,29108.443238
609.6,580,29115.520147
716.5,686,29123.711406
1296.6,605,29131.036433
244.9,122,29132.505064
605.3,378,29136.941049
1129.5,566,29143.884589
1123.9,682,29152.164755
584.6,370,29156.509286
591.6,300,29159.998993
1289.7,674,29168.229033
1300.1,750,29177.329025
739.7,604,29184.422412
1268.9,982,29196.168412
1018.3,498,29202.31931
1372.4,792,29211.860325
232.1,150,29213.604595
1024.1,565,29220.319943
1279.4,967,29231.921443
637.7,294,29235.405078
769.7,734,29244.449161
1807.2,934,29255.77353
586.3,368,29260.090998
1027.8,443,29265.605038
997.1,740,29274.633519
1003.7,684,29282.635727
237.5,126,29284.10986
595.1,280,29287.698035
241.7,124,29289.138092
1637.9,922,29300.16116
608.9,312,29303.799045
605.8,348,29307.864185
226.5,146,29309.868333
611.5,316,29313.562821
702.3,668,29321.388507
1533.6,790,29330.902461
240.7,124,29332.364305
594.3,338,29336.586041
234.7,154,29338.382414
1023.8,483,29344.01666
1009.0,871,29354.523484
1278.4,827,29364.586259
1312.7,644,29372.377208
1275.8,943,29383.596117
613.5,356,29387.775709
610.7,324,29391.535984
1535.6,830,29401.525195
1298.6,735,29410.438627
1290.2,719,29418.846768
1119.5,566,29425.749549
233.3,138,29427.405259
1307.8,713,29436.008976
609.2,314,29439.694503
239.9,132,29441.237639
605.1,380,29447.995983
1879.2,904,29458.897491
1643.7,934,29469.82127
1293.8,863,29480.182115
1392.7,754,29489.295512
630.1,370,29493.631194
1648.4,772,29503.003806
601.5,346,29507.053215
749.3,588,29514.212166
600.5,376,29518.587703
1537.5,766,29527.872707
1003.7,694,29536.312783
1375.1,800,29622.148599
1388.3,798,29631.487609
1390.1,730,29640.348995
621.9,342,29644.369051
242.1,120,29646.06392
241.7,124,29647.515648
980.1,900,29658.340914
566.3,648,29665.926475
634.7,324,29670.04092
1310.8,628,29677.39373
1284.9,902,29688.265139
1008.2,619,29695.859873
616.9,302,29699.389878
1365.9,942,29710.733446
783.5,596,29717.772369
1009.8,583,29725.068292
1400.9,672,29733.2031
1277.2,814,29742.829262
1104.3,808,29752.720434
612.9,332,29756.915946
1546.3,698,29765.129097
604.9,302,29768.969394
714.1,480,29774.621841
638.5,286,29777.974209
234.9,132,29779.530107
614.5,316,29783.492523
215.9,152,29785.263286
1304.6,755,29794.417431
2286.8,1318,29812.647973
635.7,314,29816.377375
1031.3,488,29822.356602
226.9,142,29824.031736
230.3,138,29825.676169
612.5,356,29829.833329
1304.8,783,29839.285245
615.7,394,29844.00838
587.7,334,29848.201003
244.3,118,29849.618981
1277.0,811,29859.392887
703.3,598,29866.403778
231.1,140,29868.051949
1013.8,823,29877.962037
2276.8,1363,29894.515991
241.7,134,29896.076811
586.3,378,29900.510134
1010.6,615,29908.016226
213.3,158,29909.886685
1299.9,602,29916.949003
1012.4,612,29924.337926
590.3,298,29927.815325
1001.6,665,29935.86801
1352.1,990,29947.76607
615.3,338,29951.739185
606.8,388,29956.563415
1636.5,986,29968.511506
1522.9,992,29980.373628
1402.4,682,29988.374359
1009.8,708,29996.898531
237.5,136,29998.473819
597.0,346,30002.562243
721.9,532,30009.09963
226.7,144,30010.766772
595.1,380,30015.210785
1268.7,824,30025.112633
999.0,721,30033.863027
1102.5,836,30043.927935
237.1,130,30045.455572
1010.8,603,30052.573446
241.1,130,30054.366018
245.5,116,30055.737273
1770.1,1350,30071.84898
1011.6,585,30078.988864
745.0,636,30086.593694
1008.0,711,30095.201798
1874.7,984,30107.056747
1268.2,894,30117.885282
1017.2,559,30124.46866
237.6,120,30125.876085
220.8,148,30127.895188
231.5,136,30129.476821
1242.8,1028,30141.801152
783.5,596,30148.761028
595.9,392,30153.645629
995.3,778,30162.787975
1114.5,706,30171.328616
589.7,374,30176.027414
632.0,356,30180.159744
996.3,758,30189.318089
224.3,158,30191.201728
1012.2,589,30198.130517
619.9,302,30201.976187
1043.2,499,30207.990987
617.7,364,30212.266229
1382.7,694,30220.671619
1010.7,624,30228.258678
1015.3,608,30235.415521
1357.9,882,30246.087275
231.5,136,30247.673952
609.5,276,30251.202523
1392.5,756,30260.123348
608.3,588,30267.349663
1000.6,735,30276.266288
1015.5,566,30282.981875
240.3,128,30284.476625
605.1,360,30289.022426
731.1,490,30294.849325
1113.5,566,30301.760144
589.9,362,30306.061965
238.7,124,30307.523392
994.7,769,30316.89138
588.1,360,30321.168505
636.3,308,30325.214908
1039.4,527,30331.380792
609.5,326,30335.240807
1291.3,838,30345.371687
1011.2,609,30352.79706
1790.9,1002,30364.86596
238.7,124,30366.352112
602.8,508,30372.375012
233.9,132,30374.198676
1023.2,489,30379.944583
1286.2,889,30390.625977
593.1,380,30395.100043
1004.8,683,30403.379499
998.6,715,30412.069336
243.3,128,30413.571413
244.5,116,30414.93165
1035.8,583,30421.808339
615.1,310,30425.712179
741.3,638,30433.230426
1380.4,802,30443.000192
1290.0,731,30451.967732
1287.7,734,30460.835028
1012.9,552,30467.341675
1282.2,889,30478.056412
609.7,294,30481.530854
776.5,666,30492.089518
1017.6,555,30498.910491
1285.6,655,30506.613533
583.7,394,30511.538294
602.7,374,30515.913484
599.9,362,30520.161112
623.5,306,30524.021468
1649.4,832,30533.791307
727.7,634,30541.513201
631.7,354,30545.638561
985.5,806,30555.4086
1392.1,780,30564.961519
228.9,142,30566.640757
595.1,250,30569.580528
229.9,142,30571.258259
784.7,584,30578.358051
1877.5,906,30589.301683
611.7,334,30593.26146
1290.4,857,30603.559049
615.7,334,30607.541916
1535.1,820,30617.420475
1112.9,612,30624.858255
244.9,122,30626.297298
615.9,312,30629.967735
235.9,132,30631.522869
1031.0,611,30638.970092
779.7,634,30646.687587
604.4,282,30650.00115
614.1,370,30654.365472
785.1,580,30661.491014
228.7,144,30663.211908
1254.2,984,30675.017731
1637.2,954,30686.515846
213.1,170,30688.516027
1523.5,836,30698.57578
615.7,314,30702.265635
1391.3,808,30712.074149
740.5,606,30719.140702
602.1,310,30723.102617
630.9,362,30727.371418
1794.2,1034,30739.79224
594.5,346,30743.857858
241.5,136,30745.755736
1397.1,710,30754.106407
1021.2,709,30762.724402
241.1,120,30764.145811
634.1,330,30768.036047
1552.6,730,30776.911504
241.5,116,30778.275528
621.6,350,30782.649696
1277.7,984,30794.482516
620.9,342,30798.485343
715.7,494,30804.444049
1289.9,822,30814.422292
1280.9,772,30823.717386
566.8,408,30828.507365
1647.7,924,30839.633735
1657.3,808,30849.400788
576.8,388,30853.927925
243.3,128,30855.71163
1009.0,601,30862.725595
1861.0,956,30874.188238
1123.3,658,30882.112364
600.1,370,30886.420968
602.6,340,30890.36575
238.3,138,30892.263048
626.6,410,30897.065293
974.9,972,30908.651899
1017.2,759,30917.789378
224.8,148,30919.504729
987.3,838,30929.684616
1120.7,644,30939.304983
1307.6,715,30947.903171
742.1,1010,30960.053501
607.9,352,30964.195582
219.6,160,30966.081808
1160.9,552,30972.773609
240.4,142,30974.428923
230.1,150,30976.200483
603.3,358,30980.665954
235.5,126,30982.15098
606.3,608,30989.212216
998.6,725,30998.000453
986.1,870,31008.395107
216.1,150,31010.174679
1299.2,649,31018.072343
752.3,508,31024.027171
633.8,338,31028.214711
1067.1,1120,31041.55677
1017.9,547,31048.112392
979.9,927,31059.273295
215.0,166,31061.227863
1020.2,509,31067.468457
1285.2,759,31076.430954
1280.1,780,31085.828601
602.7,354,31090.238363
1009.6,615,31097.416396
1306.4,697,31105.838008
997.4,717,31114.532673
782.5,606,31121.678796
620.9,342,31125.724192
612.6,350,31130.124965
1116.5,706,31138.647824
1006.7,724,31147.134046
1281.1,750,31156.213019
602.6,390,31160.769356
617.1,340,31165.097851
990.4,797,31174.43047
233.7,144,31176.431031
1003.6,695,31184.562436
589.3,258,31187.82017
1011.5,491,31193.600485
787.5,556,31200.317846
773.5,696,31208.465228
238.3,128,31209.966681
583.8,358,31214.381268
1299.7,744,31223.084734
1520.0,1006,31235.090854
1522.7,964,31246.661146
1012.1,580,31253.667172
609.7,304,31257.210394
778.7,644,31264.963279
711.3,478,31270.55056
573.3,498,31276.610228
763.5,796,31286.346087
1012.0,581,31293.10019
1022.9,552,31299.827077
5284.5,2318,31329.708654
3376.7,1466,31347.106457
238.7,124,31348.821512
993.3,788,31358.007312
605.9,302,31361.792943
1289.8,703,31370.041532
1368.7,904,31380.89104
638.1,290,31384.295571
592.9,262,31387.638889
230.1,150,31389.412956
1319.5,556,31395.92618
592.9,402,31400.8644
1266.6,905,31411.860312
1136.7,514,31417.867294
1278.3,903,31428.709737
634.3,328,31432.550145
580.3,438,31437.914596
586.3,348,31441.951953
756.7,514,31448.22876
1521.9,932,31459.385328
1276.0,971,31470.974573
1011.9,627,31478.340727
774.1,690,31486.670547
1545.2,734,31495.545152
1014.0,576,31502.282385
1010.3,718,31510.877079
1075.7,934,31522.037065
577.3,418,31526.996129
605.7,314,31530.697814
243.9,122,31532.388612
1006.7,604,31539.4186
1009.4,607,31546.722999
728.5,506,31552.654219
1300.6,625,31560.218235
999.2,729,31569.012174
782.2,614,31576.161158
1004.0,581,31583.216496
229.3,138,31584.848222
1387.3,758,31669.407547
1303.1,720,31677.833722
1390.5,686,31686.110361
999.2,709,31694.682233
234.3,138,31696.310614
1302.8,753,31705.396686
604.4,342,31709.413907
221.9,152,31711.184329
1295.4,797,31720.800042
232.6,150,31722.58907
770.3,728,31731.365597
1399.6,640,31738.936691
1273.8,1023,31753.217777
212.3,188,31755.446718
710.1,620,31765.45935
716.6,770,31774.753088
1533.7,784,31784.229537
234.0,126,31785.723922
1281.3,798,31795.405184
998.0,751,31804.215045
1276.6,815,31814.05503
584.9,442,31819.229488
721.9,542,31825.920308
1967.1,870,31836.375482
1288.2,704,31844.931471
1024.0,671,31852.797064
227.3,138,31854.401068
1293.3,808,31864.123657
1616.7,944,31875.403274
238.0,126,31876.888886
235.9,132,31878.438739
1016.5,546,31885.229262
1385.8,858,31895.518456
1299.2,764,31904.50279
616.3,328,31908.59437
1398.3,708,31916.916593
677.3,708,31925.461733
1031.2,599,31932.731352
632.4,352,31936.849651
1107.1,770,31946.117053
1374.3,888,31956.810856
609.9,572,31963.49162
1013.9,572,31970.467752
1003.6,675,31978.357117
1137.1,680,31986.615774
1017.5,546,31993.285029
1309.1,685,32001.311761
586.5,646,32009.16842
1016.4,572,32016.134265
584.2,374,32020.522667
993.9,732,32029.333055
594.5,446,32034.566785
995.3,738,32045.488361
1303.0,701,32053.729496
599.1,300,32057.516174
1273.6,855,32067.825616
1011.4,512,32073.826344
575.9,392,32078.396682
1302.9,732,32087.237045
1123.0,656,32095.197546
787.7,554,32101.693092
1296.8,713,32110.326074
607.3,388,32114.871154
1025.5,446,32120.371508
1015.1,570,32127.184506
1004.1,690,32135.50851
1274.5,1036,32147.93503
786.5,566,32154.849006
1297.7,784,32164.006194
1639.1,1020,32176.090731
1308.3,678,32184.258801
618.7,344,32188.280814
592.1,300,32192.053784
1013.1,600,32199.07361
601.5,366,32203.616116
1387.8,668,32211.411047
1542.3,748,32220.416067
227.5,146,32222.129031
1000.7,664,32230.124199
1017.3,533,32236.331164
784.7,584,32243.576562
595.1,260,32246.630168
1286.0,731,32255.41888
611.5,316,32259.142262
1296.6,685,32267.39719
618.7,314,32273.148668
995.5,726,32281.924881
1396.2,714,32290.513323
1530.3,848,32300.360076
637.6,300,32304.104596
1292.3,858,32314.360809
601.3,338,32318.333417
1523.9,912,32329.155495
597.3,358,32333.365116
1012.0,611,32342.849923
1305.3,698,32351.068249
1647.1,920,32362.06843
1016.8,513,32368.470895
614.3,308,32372.074581
1296.6,685,32380.310444
997.5,706,32388.552627
1112.0,666,32396.635677
1299.6,590,32403.802595
1128.8,538,32410.069129
244.9,122,32411.499461
612.3,358,32415.915902
784.7,584,32422.674119
1275.3,858,32432.80569
237.2,124,32434.251719
229.1,150,32436.006619
1673.3,778,32445.363479
1950.7,964,32456.779524
632.3,348,32460.798371
241.3,128,32462.562966
1391.3,698,32470.661058
593.7,354,32475.048859
605.9,292,32478.423273
1530.5,866,32488.830486
1297.3,788,32498.258782
1526.7,924,32508.975998
607.3,598,32516.148293
785.4,582,32523.17714
600.5,366,32527.412579
1306.2,689,32535.670848
593.5,346,32539.653262
595.3,298,32543.100813
614.5,336,32547.254968
607.1,270,32550.387967
1278.8,733,32559.148604
1289.5,856,32569.06425
1019.9,492,32575.014203
783.9,592,32581.896404
238.7,134,32583.726939
1547.9,702,32591.876382
1312.6,645,32599.607872
605.7,274,32602.822937
1539.1,740,32611.845675
1641.8,948,32623.086191
1519.1,940,32634.23205
593.3,358,32638.366038
242.3,118,32639.763471
1021.0,511,32645.929837
1292.2,599,32652.884414
594.5,376,32657.484517
1014.3,568,32664.057415
1309.0,631,32673.667894
1009.2,619,32680.89749
1020.2,609,32688.316465
1120.3,638,32695.98647
791.1,520,32702.07714
1292.0,831,32711.980697
1514.7,864,32722.26325
1314.7,624,32729.555465
1868.4,1002,32741.448641
2732.6,1200,32755.887984
752.9,622,32763.114603
683.5,766,32772.280286
1266.4,962,32783.752704
1307.5,696,32792.086039
1104.9,672,32799.863587
217.4,162,32801.774695
1799.7,974,32813.409272
226.9,152,32815.194252
743.8,678,32823.377265
239.3,118,32824.745065
1285.6,735,32833.549551
598.2,284,32836.823034
227.1,140,32838.44017
607.9,592,32845.679692
608.0,596,32852.841326
1408.0,606,32859.892132
1040.7,514,32866.117497
1314.5,596,32873.022726
604.9,362,32877.489273
1023.7,489,32883.156191
221.1,160,32885.019708
1367.7,844,32895.06036
1304.8,743,32903.885247
241.3,118,32905.254174
622.1,300,32908.75947
1670.9,732,32917.488881
703.9,762,32926.586085
228.3,138,32928.197577
1002.4,687,32936.185789
1118.1,630,32943.755913
1017.0,571,32950.646918
239.5,126,32952.126605
243.3,138,32953.73708
1043.6,495,32959.493952
995.9,732,32968.342435
224.7,144,32969.998715
590.4,372,32974.550534
601.1,360,32980.761598
1393.8,738,32989.558186
719.1,540,32995.87085
226.7,144,32997.540533
1285.0,921,33008.490129
603.9,282,33012.049199
214.8,168,33014.00719
729.3,558,33020.451347
591.3,358,33024.837308
1268.7,884,33035.085951
611.5,336,33039.24385
237.3,128,33040.72583
634.7,324,33044.496542
237.9,122,33045.885514
581.8,448,33051.32476
606.1,610,33058.449959
609.5,296,33062.131932
604.1,370,33066.39694
228.9,152,33068.167873
1261.3,998,33080.001248
1018.9,512,33086.302073
1295.3,788,33095.444144
222.0,156,33097.512012
1297.5,806,33106.827151
576.7,364,33111.293028
633.3,338,33115.214604
751.7,604,33122.460816
595.1,280,33125.718677
597.7,324,33129.439819
702.3,588,33136.50105
1279.9,952,33147.740302
1037.4,537,33153.933174
602.3,378,33158.58974
600.1,430,33163.584874
1013.2,569,33170.464493
1263.6,905,33181.01243
1144.7,574,33187.924384
1296.5,811,33197.589398
781.4,622,33204.938023
599.9,362,33209.444245
995.9,762,33218.576671
609.5,576,33225.24313
1011.9,612,33232.584294
1293.8,833,33242.504489
1306.7,634,33249.837846
607.9,262,33252.877034
227.3,138,33254.739029
1382.5,786,33263.883687
635.1,320,33267.822775
612.5,546,33274.2432
1009.4,637,33281.943542
975.5,991,33293.78038
608.5,346,33297.831128
1306.2,699,33306.2981
1377.0,926,33317.405646
698.7,704,33325.795997
1302.9,622,33333.326762
638.1,290,33336.756249
777.5,656,33344.70467
227.7,144,33346.392551
1019.0,491,33352.459487
1407.9,602,33359.476221
736.5,596,33366.677889
239.3,138,33368.289369
1320.3,548,33374.67886
782.5,606,33382.02615
1310.8,653,33389.906908
1406.5,586,33396.750049
1298.3,638,33404.463829
600.9,362,33408.660911
232.5,126,33410.13633
616.9,352,33414.497306
588.7,254,33417.467027
612.9,542,33423.753174
581.5,436,33429.097699
1288.8,633,33436.431337
1019.9,572,33443.532957
1399.0,676,33451.68165
636.3,308,33455.249576
595.5,276,33458.451126
1809.9,832,33468.367481
1287.0,781,33477.768382
607.5,326,33481.604364
1297.5,776,33490.894029
245.7,124,33492.34248
789.7,534,33498.797127
737.1,770,33507.751733
1008.6,635,33515.421388
792.5,506,33521.349058
1307.5,676,33529.506666
584.9,432,33534.78934
1267.9,852,33544.696849
785.1,580,33551.713162
595.7,344,33555.700996
623.1,290,33559.381327
611.3,348,33563.483011
1403.3,618,33570.764587
619.3,348,33575.106443
1299.9,742,33584.010962
594.5,356,33588.197182
227.7,134,33589.763655
1002.3,678,33597.940815
233.6,150,33599.680954
607.5,596,33606.659923
1373.2,834,33616.655335
239.7,144,33618.362589
1105.3,788,33627.766212
1006.6,645,33711.141107
1129.5,806,33720.850497
1316.6,675,33728.678553
1309.8,663,33736.704255
1533.3,818,33746.485061
584.6,410,33751.25683
608.1,370,33755.582411
229.7,144,33757.531868
782.9,602,33764.494215
1253.4,1047,33776.97191
616.5,376,33781.666631
230.1,140,33783.290591
1017.4,547,33789.659242
780.5,626,33797.198685
596.2,264,33800.277891
1302.4,737,33809.227584
238.3,128,33810.753309
205.0,186,33812.908841
616.9,342,33816.928551
234.9,132,33818.740252
719.1,660,33826.414623
1362.0,966,33837.908913
243.3,128,33839.405018
1381.4,792,33848.930598
1013.0,561,33855.740149
1663.7,794,33865.026379
1634.2,944,33876.298762
1370.7,934,33887.417083
217.2,154,33889.220929
625.8,418,33894.407911
728.1,560,33900.973531
237.9,122,33902.397106
691.1,550,33909.087064
1401.7,674,33917.245036
1276.1,720,33928.214754
604.9,622,33937.837312
611.9,552,33944.619349
596.1,300,33948.102536
1274.0,1031,33960.371529
231.6,140,33961.999659
771.3,718,33970.660991
697.4,642,33978.115064
727.3,548,33984.779418
1394.1,730,33993.545113
1318.0,581,34000.339952
1062.7,1014,34012.463938
232.1,130,34013.981065
780.5,626,34021.570291
1385.4,782,34030.972188
610.3,378,34035.388999
225.7,144,34037.068036
998.9,702,34045.600376
240.3,118,34046.956625
1302.6,745,34055.841419
1295.7,794,34065.046231
1278.1,810,34074.692358
1368.7,994,34086.470851
602.3,288,34089.798269
1299.7,764,34098.906318
1384.7,804,34108.601852
710.9,542,34115.216234
575.5,436,34120.331296
714.9,552,34127.097507
1003.4,647,34134.705054
594.9,362,34139.231946
1001.6,695,34147.369231
233.3,158,34149.216866
600.7,364,34153.748302
613.3,348,34157.827605
720.1,610,34165.252932
1018.6,485,34170.930856
218.1,150,34172.704254
1291.2,699,34181.151988
242.9,122,34182.585194
1295.4,697,34191.068426
1302.3,738,34199.709255
1658.6,770,34209.014156
232.5,146,34210.708987
587.4,402,34215.698367
1385.5,796,34225.178938
1114.3,678,34233.133021
612.6,550,34239.92118
1797.1,980,34251.590489
718.7,474,34257.157279
742.7,584,34264.280006
624.5,296,34267.743321
579.2,464,34273.110243
779.9,632,34280.801596
988.5,826,34290.855223
223.1,160,34292.712559
224.9,142,34294.3812
225.7,144,34296.073951
233.9,132,34297.581748
1018.0,576,34304.58584
596.7,384,34309.018358
2286.7,1274,34324.463956
1303.8,633,34331.872318
1086.7,774,34341.208963
1003.2,894,34351.895555
1300.7,744,34362.829407
1004.8,683,34370.841715
1370.7,874,34381.376567
1521.2,954,34392.822686
1275.6,765,34402.037142
1006.3,648,34409.772859
1124.8,608,34417.189733
587.5,376,34421.561298
225.9,142,34423.533077
245.3,128,34425.030284
1312.4,647,34432.62591
1293.2,824,34442.480516
604.9,362,34446.716909
1293.0,651,34454.605152
1858.5,1136,34468.146016
581.1,440,34473.535195
245.5,116,34474.887077
235.1,130,34476.43106
1388.5,836,34486.45407
242.5,136,34488.050372
1306.5,611,34495.242179
229.7,134,34497.093372
1297.0,626,34504.414734
1353.1,980,34516.120326
1293.9,822,34526.100908
606.1,350,34530.21702
1303.4,737,34539.099591
201.7,184,34541.246797
1266.1,930,34552.400402
1011.9,682,34560.643733
604.5,366,34564.953846
1011.2,699,34573.382722
1308.2,559,34579.878186
590.3,368,34584.44638
1537.9,712,34592.709832
1863.9,942,34603.973265
595.7,354,34608.392851
608.1,350,34612.509635
2825.5,1676,34632.611226
599.3,398,34637.286414
614.5,336,34641.209641
1305.4,697,34649.760664
1285.1,640,34657.524575
228.9,142,34659.184812
1791.8,1018,34671.361488
1646.3,858,34681.685578
606.9,602,34688.740888
1402.7,614,34696.178812
1035.4,607,34703.269078
595.7,364,34707.811663
1287.9,702,34716.307715
1254.0,1151,34730.046207
1041.8,503,34735.964424
1305.0,721,34744.692417
607.5,306,34748.251211
1391.1,710,34756.806627
1010.6,605,34764.016312
629.7,374,34768.722077
1871.2,944,34780.03416
1308.8,573,34786.780371
1003.1,680,34795.013525
1008.0,651,34802.931041
710.9,512,34808.955869
611.4,322,34812.708927
1372.4,872,34823.165967
1035.6,555,34829.975061
1798.1,960,34841.46973
615.5,336,34845.412477
633.5,336,34849.331695
592.7,414,34854.434407
1004.2,654,34862.124174
216.1,170,34864.419899
1390.5,756,34873.249368
725.3,518,34879.628274
1301.0,831,34889.717516
597.9,412,34894.514109
1315.8,613,34902.000485
729.5,766,34910.933989
1267.6,985,34922.831084
219.1,150,34924.894636
720.5,556,34931.364178
1298.9,777,34940.742071
615.3,328,34944.606932
1277.7,774,34953.980345
595.9,412,34958.790517
2255.7,1609,34978.241433
1633.2,984,34990.039683
1317.6,585,34996.901498
241.3,128,34998.698048
614.1,350,35002.876566
1513.5,1026,35015.249534
1668.6,1010,35027.405672
1094.7,684,35035.745057
229.7,154,35037.562405
1055.9,1272,35052.745402
610.0,386,35057.300414
615.7,334,35061.48671
1511.1,1030,35073.885047
1388.7,794,35083.18443
711.3,478,35089.047334
992.3,818,35098.9703
1015.8,573,35105.637171
1004.7,644,35113.430641
1001.7,794,35123.00808
600.6,430,35128.209586
1279.7,794,35137.828535
228.2,154,35139.653802
1306.0,611,35147.082927
1287.3,708,35155.39269
587.5,406,35160.433359
1286.1,700,35168.690527
610.1,350,35173.062689
241.5,126,35174.541674
1524.5,876,35185.095263
590.4,522,35191.230938
232.5,136,35192.815599
708.0,626,35200.407966
1294.8,838,35210.506502
1296.3,638,35218.020383
1305.0,681,35226.295356
1373.3,938,35237.476551
1004.0,691,35246.007802
600.5,296,35249.458913
591.2,324,35253.233096
1666.6,700,35261.650953
1273.7,824,35271.576058
243.7,134,35273.169496
717.5,536,35279.441413
602.9,642,35287.223188
721.9,542,35293.870725
1647.2,884,35304.184866
1279.6,815,35314.009136
241.3,118,35315.410455
1261.6,1125,35328.944447
605.7,344,35333.275959
1029.0,631,35340.726677
597.0,286,35344.37071
633.1,340,35348.351319
228.7,154,35350.15362
615.5,366,35354.741134
1514.9,922,35365.727081
1010.2,619,35373.275447
1297.7,799,35382.884275
602.3,388,35387.422067
781.7,614,35394.913287
1024.3,548,35401.347934
1877.1,920,35412.414963
1398.5,736,35421.283669
243.1,120,35422.681771
637.1,300,35426.159901
782.3,608,35433.569391
1005.7,664,35441.615043
211.6,180,35443.702726
2566.2,1484,35461.362885
1513.7,974,35473.046782
1019.3,608,35480.442308
1285.5,871,35491.049612
1402.6,660,35498.771265
236.8,148,35500.513589
614.7,384,35505.281531
1533.3,828,35517.646701
610.7,364,35521.940135
1017.1,640,35529.781816
571.4,372,35534.127732
585.5,386,35538.650672
597.7,354,35543.14455
1382.9,782,35552.322794
598.5,256,35555.615911
233.9,132,35557.149306
571.8,418,35562.059779
608.1,380,35566.833937
1507.3,898,35577.36473
