#{"t_start": 1760136398.656753, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
1268.4,907,13019.864358
600.7,354,13024.041494
1628.2,1024,13036.291874
228.5,146,13038.026074
602.6,400,13043.064193
228.7,134,13044.698476
598.5,296,13048.186414
1057.9,1252,13063.043745
593.5,246,13066.214494
777.7,654,13073.912119
1246.3,1098,13087.079189
599.1,410,13092.130957
231.3,148,13093.896306
682.5,546,13100.584925
241.8,128,13102.09456
577.7,424,13107.036887
595.1,260,13110.059709
727.1,710,13118.637134
209.4,162,13120.553587
741.2,494,13126.614626
599.7,354,13130.786299
1026.2,699,13139.295507
608.3,578,13146.063796
751.5,576,13153.089143
597.1,260,13156.143217
990.3,798,13165.848563
585.2,434,13170.975952
988.6,845,13181.040331
222.6,150,13182.820558
687.2,734,13191.554167
1110.9,662,13199.53618
234.1,140,13201.183203
596.9,342,13205.17191
235.4,142,13206.842391
1391.7,694,13215.178638
608.3,368,13219.491448
590.8,378,13224.190158
706.3,578,13230.981997
235.0,146,13232.696681
1273.0,1031,13245.029489
241.3,118,13246.417643
596.3,268,13249.850616
1272.1,800,13259.468138
591.4,432,13264.537503
601.7,374,13268.937374
238.3,128,13270.44292
241.5,126,13272.212097
239.5,116,13273.602863
242.1,120,13275.001853
1283.8,753,13284.236922
598.7,314,13287.899752
696.5,486,13293.635469
601.4,292,13297.335727
615.7,324,13301.132041
1257.4,942,13312.474524
1005.7,659,13320.230396
1285.9,732,13329.051542
633.8,338,13333.294298
241.1,120,13334.706942
976.2,939,13346.029681
243.6,130,13347.571588
1296.0,571,13354.29103
599.8,338,13358.515131
245.1,120,13359.903498
1015.2,769,13368.909089
1640.2,974,13380.641231
586.1,360,13385.126464
1029.2,434,13390.20238
999.6,745,13399.201579
601.7,314,13403.015789
1866.6,970,13414.700291
693.1,610,13422.122591
1379.1,870,13432.6396
241.8,118,13434.048045
601.3,288,13437.434118
235.9,132,13438.969647
1392.4,742,13447.926879
1309.2,759,13457.017596
232.1,140,13458.658779
1006.4,882,13469.218915
1008.0,631,13476.650378
985.3,848,13488.322824
240.8,118,13489.696674
604.5,356,13494.195098
726.9,642,13501.720333
225.4,142,13503.408113
1262.8,973,13515.134777
1225.0,1366,13531.729394
1003.3,648,13539.312919
227.5,136,13540.870984
604.5,346,13545.204683
616.3,318,13548.920237
242.3,128,13550.417768
588.9,332,13554.301587
702.6,570,13561.274295
1105.5,726,13570.0616
600.0,326,13573.912159
1285.3,728,13582.699293
576.5,436,13587.759119
1308.2,669,13595.875425
1010.7,594,13602.851988
240.7,144,13604.837067
1279.6,800,13614.229359
1011.8,593,13621.440217
588.7,424,13626.437453
1300.8,633,13634.138306
607.1,340,13638.100674
1301.1,630,13645.787668
239.7,124,13647.244915
999.8,693,13655.563462
723.6,550,13661.925697
1290.4,907,13672.861519
1295.3,643,13680.629792
1638.6,1010,13692.789709
1391.3,748,13701.607799
1293.3,873,13712.079478
1020.5,596,13719.393429
234.9,142,13721.072552
604.4,302,13724.622363
214.6,170,13726.910915
227.0,146,13728.629948
608.1,430,13733.72016
1016.6,575,13740.71359
606.6,420,13745.631713
969.8,1043,13758.134304
985.7,869,13768.701049
564.5,576,13775.815396
999.1,720,13784.206131
778.2,654,13792.163529
245.3,128,13793.658671
1537.5,756,13802.797132
994.7,774,13811.890109
1002.9,692,13820.257711
1299.1,790,13829.746448
1017.5,636,13837.511154
238.0,126,13838.987306
1296.8,713,13847.34907
1291.0,831,13857.403267
1011.4,602,13864.731025
775.3,678,13872.667075
739.5,666,13880.717423
594.6,310,13884.488729
244.3,118,13886.135906
222.4,142,13887.821458
783.5,596,13894.720286
589.3,418,13899.836261
1292.3,743,13908.461454
587.1,350,13912.82182
237.2,124,13914.260671
984.0,881,13924.797585
977.7,914,13935.814707
597.3,268,13938.942377
572.7,464,13944.352376
705.5,776,13953.676365
615.3,378,13958.114204
1314.7,1394,13975.00296
237.2,124,13976.469139
766.6,770,13985.762285
983.8,833,13995.537788
1377.0,896,14006.529887
1264.8,1073,14019.402683
668.3,768,14028.657952
606.9,612,14036.14217
243.3,138,14037.761397
996.5,756,14046.904721
1244.8,1248,14063.814276
589.5,376,14068.250474
586.3,408,14073.294817
220.4,152,14075.081575
737.0,626,14082.440314
727.5,576,14089.504922
1008.4,652,14097.469369
727.5,566,14104.118784
226.9,142,14105.769147
753.1,590,14112.977571
1612.9,1212,14127.561865
697.1,490,14133.57207
1531.3,888,14143.987389
598.9,352,14148.34622
611.9,302,14151.917727
706.9,542,14158.505206
235.3,128,14159.985997
614.6,360,14164.173041
984.0,896,14174.909245
997.4,747,14183.881064
1262.1,1165,14197.83155
604.8,278,14201.092753
779.0,646,14208.978655
1305.0,661,14216.798492
601.2,314,14220.816203
1203.8,1453,14240.208556
607.5,366,14244.66987
609.3,298,14248.454017
236.9,142,14250.124282
1316.5,591,14257.074464
238.5,136,14258.955248
224.9,142,14260.627232
725.9,642,14268.142586
612.1,390,14273.008604
226.3,148,14274.734164
1365.2,1014,14286.924286
1026.5,1466,14304.356666
558.5,476,14310.219575
1004.6,670,14318.049351
592.5,296,14321.787073
241.6,120,14323.182151
243.5,126,14324.649424
609.5,326,14328.462177
246.0,126,14329.953708
612.5,316,14333.949315
612.3,388,14338.465538
243.8,138,14340.090854
734.3,638,14347.814565
658.5,866,14358.223741
606.5,406,14363.018223
1227.3,1468,14380.808886
1259.3,1138,14394.416961
594.4,292,14397.887358
232.3,148,14399.647236
236.9,122,14401.092122
605.3,328,14405.175699
994.9,747,14415.987866
1088.1,810,14425.794672
732.2,654,14433.794181
1125.7,564,14440.411654
681.3,778,14449.806573
609.1,350,14453.960901
227.6,140,14455.615879
1291.7,854,14465.885702
745.3,668,14473.983179
996.5,756,14483.253563
586.5,376,14487.636269
603.5,356,14491.806314
235.1,130,14493.573226
1256.3,1193,14507.819685
964.5,1046,14520.307151
223.3,148,14524.41945
1276.8,1008,14536.494631
240.0,116,14537.851635
240.3,128,14539.341884
231.3,148,14541.066746
1002.7,684,14549.353682
607.4,332,14553.245274
595.9,312,14557.136894
1112.2,744,14565.761887
702.5,666,14573.845305
985.3,848,14583.925075
240.7,124,14585.361919
235.9,142,14586.995659
608.9,582,14593.973209
990.6,755,14602.770666
929.8,1393,14619.481808
592.1,390,14624.015679
610.3,338,14627.98028
978.8,923,14639.067107
1303.0,691,14647.458635
603.7,314,14651.174236
596.9,402,14656.187813
1262.6,1105,14669.452373
595.3,338,14673.410075
1124.7,514,14679.719171
608.7,264,14682.836247
1393.8,688,14691.163829
228.9,152,14692.960753
1004.7,659,14700.690989
1024.7,464,14706.381222
1490.6,1220,14720.9731
244.9,132,14722.48828
223.6,140,14724.229402
227.7,144,14725.93268
716.8,478,14731.788051
610.8,568,14738.436589
235.3,148,14740.45097
1009.0,701,14748.650063
244.4,122,14750.114237
1283.3,928,14761.292149
598.5,346,14765.632242
219.9,142,14767.29746
226.6,140,14768.943122
1643.1,880,14779.48697
783.3,598,14786.533641
1089.1,760,14795.729198
242.2,124,14797.203511
1271.4,862,14807.572076
240.9,122,14809.014349
1789.3,1178,14823.126497
1115.1,610,14830.595498
586.1,430,14835.651653
790.1,530,14842.11861
607.9,342,14846.242969
990.5,806,14855.969413
606.5,346,14859.981334
595.3,338,14864.169009
982.6,890,14874.498091
708.5,696,14882.844471
636.7,304,14886.344829
586.9,352,14890.675687
217.5,166,14892.604018
781.1,620,14900.045074
610.0,306,14903.591993
757.8,708,14912.01006
740.9,562,14918.488265
592.4,312,14922.051817
630.9,362,14926.520381
600.7,344,14930.487404
711.8,548,14937.098313
235.7,144,14938.761286
1016.3,658,14946.310971
588.1,420,14951.456216
1296.8,803,14960.988372
228.6,150,14962.752933
590.5,436,14967.919433
951.7,1199,14981.981914
615.9,372,14986.504095
587.5,376,14990.825101
608.7,344,14994.775329
740.5,686,15002.939288
612.1,360,15007.081581
1286.1,900,15017.73919
1308.8,673,15025.768853
245.0,116,15027.098137
612.3,548,15033.717783
605.5,436,15038.738507
638.5,286,15042.033607
563.1,510,15048.229289
614.7,294,15051.633894
606.6,370,15056.213385
591.7,394,15060.772327
220.5,146,15062.488008
606.7,434,15067.536231
601.5,316,15071.462012
596.1,430,15076.449038
234.8,148,15078.169265
2234.8,1833,15100.004249
996.9,742,15108.819346
975.5,966,15120.194973
698.6,570,15126.814687
618.5,326,15130.857799
1290.8,833,15140.711473
206.4,182,15142.839855
743.9,682,15150.701357
234.1,140,15152.327783
227.7,144,15154.253633
784.6,590,15161.068269
633.5,336,15165.222446
571.5,526,15171.32445
1640.9,922,15182.252607
588.7,364,15186.478754
772.8,548,15193.125936
1647.3,868,15203.496715
235.6,140,15205.151293
232.3,148,15206.87895
228.8,158,15208.721225
244.0,126,15210.209867
609.8,358,15214.616295
241.3,128,15216.096425
1647.6,1020,15228.158798
222.7,154,15229.929933
236.5,126,15231.426147
616.7,334,15235.307429
980.4,917,15246.151177
615.5,336,15250.317191
221.3,158,15252.159809
1089.1,890,15262.661651
230.9,132,15264.236199
1007.7,624,15271.380485
624.6,310,15275.26028
232.1,140,15276.923248
1278.9,827,15286.859568
240.2,124,15288.328725
1025.1,455,15293.678778
728.7,434,15299.076158
221.5,146,15300.814262
239.9,132,15302.382171
727.9,542,15308.761582
1280.2,954,15320.290504
241.5,116,15321.650375
236.9,142,15323.719547
612.9,372,15328.11037
974.8,988,15339.903362
1017.1,530,15346.127703
596.1,300,15349.893928
1845.6,1110,15363.166798
1650.7,1004,15375.206866
610.5,316,15378.874087
1375.8,808,15388.612836
999.5,731,15397.408702
577.1,430,15402.434267
983.6,895,15413.198734
612.0,356,15417.369431
712.9,542,15424.023994
1656.3,828,15433.989302
1012.5,676,15441.912608
597.5,246,15444.932075
1331.5,1346,15462.723522
606.9,262,15465.796246
230.2,144,15467.488734
1391.8,758,15476.662107
585.9,412,15481.495653
237.5,126,15482.995481
607.5,296,15486.747844
730.5,486,15492.420344
238.2,144,15494.108322
1278.8,953,15505.550749
1009.8,613,15513.0579
1800.2,954,15524.535995
240.2,124,15526.00029
1005.2,679,15534.200923
238.2,134,15535.761671
635.5,316,15539.476448
1269.2,839,15549.626699
592.8,388,15554.259874
599.8,438,15559.676142
240.9,122,15561.135796
704.6,570,15567.959718
1002.3,698,15576.463596
598.1,370,15580.828864
603.7,334,15585.035832
1020.1,600,15592.085881
225.8,158,15593.955611
1293.3,758,15605.149766
594.0,286,15608.805047
241.1,140,15610.452824
244.3,128,15611.941916
619.5,346,15615.992523
613.9,342,15620.047524
231.6,150,15622.097424
1005.6,670,15629.927615
1011.3,673,15638.139286
233.7,144,15639.836255
598.1,360,15644.034528
1278.8,963,15655.624066
608.2,374,15660.267167
1284.6,865,15670.638058
727.3,598,15677.68545
238.7,124,15679.141163
593.4,272,15682.593141
1308.8,653,15690.348145
1013.0,586,15697.515548
1521.5,906,15708.3903
1306.9,712,15716.736431
568.1,440,15722.158973
215.2,164,15724.059397
988.7,814,15733.824077
215.5,166,15735.772215
777.7,654,15743.742753
779.9,632,15751.190223
610.2,354,15755.326378
231.2,144,15759.504591
604.5,276,15762.728867
1268.0,891,15773.532478
232.9,142,15775.203016
613.8,278,15778.515953
595.4,422,15783.741373
614.0,306,15787.396491
1298.4,677,15795.666139
1001.9,712,15804.252723
225.8,138,15805.884105
614.3,338,15810.165381
600.7,374,15814.545999
1112.0,756,15823.688377
1281.3,858,15833.979916
240.6,120,15835.380987
988.2,924,15846.483261
612.5,346,15850.504974
1035.0,476,15856.101159
236.5,136,15857.969348
1795.6,1210,15872.407736
609.5,326,15876.240646
595.1,310,15879.879811
236.2,144,15881.848945
605.7,304,15885.361484
600.8,288,15888.753134
618.4,332,15892.651609
1271.8,878,15903.189356
615.3,358,15907.708423
1306.8,753,15916.507701
732.9,532,15922.960661
238.5,126,15924.562938
237.1,130,15926.105398
243.7,124,15927.581417
1004.3,668,15935.674103
579.3,408,15940.447504
1271.6,1135,15953.995472
1107.4,732,15962.831262
704.3,618,15970.36746
1016.1,775,15979.691228
240.2,124,15981.124846
607.6,310,15984.747779
1284.8,673,15992.886891
632.1,350,15997.016217
236.3,128,15998.519277
242.1,120,15999.925564
742.7,604,16007.202513
232.1,140,16008.822721
1011.5,576,16015.801898
716.0,566,16022.454426
721.7,654,16030.372
601.7,254,16033.376493
718.3,348,16037.506808
576.6,560,16044.439502
602.4,352,16048.570928
1287.5,876,16059.05086
995.3,808,16068.781332
225.3,138,16070.41726
1027.1,695,16078.868415
786.8,568,16085.546075
592.5,446,16091.073448
610.1,300,16094.549024
239.0,126,16096.016432
1303.8,713,16104.671817
1529.4,812,16114.461864
785.9,572,16121.129104
236.3,128,16122.616852
1008.2,589,16129.755804
608.1,590,16136.723336
231.2,144,16138.695711
736.9,532,16144.897233
597.5,336,16148.825934
588.7,374,16153.451955
590.5,416,16158.294134
602.0,376,16162.989342
241.0,116,16164.458078
1313.6,625,16171.77995
236.9,132,16173.346975
777.6,660,16181.358748
604.2,304,16184.880126
623.9,322,16188.952256
244.5,116,16190.301401
1287.6,735,16198.957071
1274.0,1041,16211.462235
775.5,676,16219.687269
1290.0,801,16231.335432
1282.9,727,16240.153141
1310.6,670,16248.045887
589.3,358,16252.542074
977.3,928,16263.753926
246.6,120,16265.163906
790.8,528,16271.377048
1256.9,1022,16283.74197
245.5,126,16285.235896
597.3,238,16288.33396
1795.0,896,16298.877081
1293.1,890,16309.564152
1633.1,950,16320.992496
232.5,156,16322.844338
1531.1,790,16332.368871
244.4,122,16333.785094
223.8,148,16335.54162
634.0,336,16339.739424
610.3,568,16346.346683
5856.9,2749,16381.415592
3424.1,852,16391.709334
243.1,120,16393.110775
242.6,120,16394.504956
697.9,532,16401.008159
608.1,370,16405.481999
602.1,260,16408.560109
633.9,332,16412.735052
1294.4,817,16422.2957
780.7,624,16429.895108
742.3,588,16437.025511
701.1,670,16446.915847
1123.2,624,16454.526042
1013.6,595,16461.517049
603.8,358,16465.989597
1110.9,742,16474.727574
986.5,826,16484.678805
229.1,160,16486.585807
1277.9,802,16496.302809
1363.5,886,16507.019771
1032.4,467,16512.8239
606.3,398,16517.480348
1031.2,639,16525.390865
1269.6,915,16536.171909
231.5,136,16538.042297
686.4,622,16545.296352
599.1,340,16549.265824
598.7,424,16554.521827
597.5,306,16558.107893
244.5,126,16559.592989
623.5,306,16563.458049
1288.8,843,16573.330563
224.4,142,16575.276512
672.3,858,16585.328019
748.9,732,16594.238693
614.7,324,16598.037105
601.1,380,16602.765009
790.4,532,16611.045076
1633.5,936,16622.318944
610.1,570,16629.357261
719.2,584,16636.242519
608.9,402,16641.201909
777.6,660,16649.103028
1002.1,715,16657.746387
1005.9,672,16665.915584
1015.1,770,16675.214378
612.0,386,16679.757632
617.4,382,16684.225282
236.6,120,16685.648307
611.5,396,16690.550121
1285.9,732,16699.405844
601.2,344,16703.420882
197.3,188,16705.615314
668.1,680,16713.84953
229.6,150,16715.648058
707.9,542,16722.029644
1538.7,774,16731.419114
607.5,326,16735.296209
689.3,778,16744.697121
1301.0,726,16753.508139
599.7,674,16761.675728
228.1,150,16763.593507
615.3,368,16767.901157
775.7,674,16776.09698
616.3,338,16780.074495
788.7,544,16786.678757
630.5,366,16790.944546
226.0,156,16792.795654
585.1,410,16797.861876
608.3,308,16801.512834
618.0,316,16805.175048
964.4,1092,16818.211418
571.5,596,16825.40229
753.7,574,16832.160191
992.5,786,16841.647183
241.5,126,16843.168871
1007.6,645,16851.027324
610.4,572,16857.79771
577.9,412,16862.868658
233.1,130,16864.373875
632.7,344,16868.435194
569.3,488,16874.445784
581.1,390,16878.979204
726.2,754,16888.228231
685.4,542,16894.528416
1004.4,687,16902.865358
574.2,444,16908.304043
611.9,302,16911.880161
1006.4,667,16919.747918
1000.0,756,16928.905639
1295.0,731,16937.691036
980.0,926,16948.782637
236.9,132,16950.337599
569.1,430,16955.357878
609.1,370,16959.988114
605.5,356,16964.171597
239.9,122,16965.61254
998.7,724,16974.407472
737.5,596,16981.640656
596.3,428,16986.63814
1388.2,814,16996.49356
239.0,116,16997.853408
1259.3,928,17009.104059
224.0,146,17010.806265
239.8,118,17012.226546
600.7,294,17015.724122
778.1,650,17023.64407
237.8,128,17025.125381
604.9,392,17029.721023
692.7,524,17036.171486
235.3,148,17037.867597
593.3,358,17041.972214
227.9,132,17043.7821
695.7,574,17050.4677
994.1,830,17060.349433
1647.4,912,17071.112654
1318.4,567,17077.78639
611.2,344,17082.09283
612.5,346,17086.164326
965.6,1065,17098.967711
723.3,618,17106.54854
1005.0,661,17114.311684
1095.7,964,17126.317624
227.8,158,17130.214983
631.5,356,17134.70334
1113.5,706,17143.295138
232.8,148,17145.061556
609.1,270,17148.216852
217.8,148,17149.981932
1118.7,634,17157.726234
1125.5,596,17164.695781
604.3,348,17169.056398
1060.1,1160,17182.91051
1279.6,965,17194.486557
709.7,614,17201.701467
1028.0,691,17210.044506
1292.7,784,17219.541683
703.4,542,17225.909638
1011.9,642,17233.713183
588.2,444,17238.903502
990.3,818,17248.86124
594.0,366,17253.154249
1299.2,764,17262.372871
242.7,134,17263.956112
1015.5,576,17273.38179
1009.1,690,17281.674126
594.5,306,17285.227849
1035.2,599,17292.461569
215.9,162,17294.329495
570.9,432,17299.358656
1238.2,1309,17314.906757
579.9,412,17320.019537
1504.7,1114,17333.40064
246.2,114,17334.743205
594.3,268,17337.895969
244.6,120,17339.296924
615.6,330,17343.48042
997.3,728,17352.025993
757.9,572,17358.994711
603.1,360,17363.247874
211.6,170,17365.287955
1303.3,783,17374.760439
1288.5,786,17384.305399
242.3,128,17385.79589
1286.2,889,17396.488966
748.7,634,17404.210792
709.5,496,17410.026533
1327.2,1414,17426.879407
606.5,606,17435.775873
227.0,146,17437.463583
1268.9,792,17446.989405
1906.8,1328,17464.878911
612.3,328,17469.00994
1008.1,630,17476.384434
243.8,118,17477.766292
228.7,134,17479.353119
609.7,374,17484.139365
1641.6,870,17494.666168
1122.4,612,17501.860442
604.1,370,17506.464492
1393.0,746,17515.209509
1100.7,774,17524.532333
966.1,1140,17538.076393
601.3,278,17541.547765
968.9,1027,17553.710713
923.0,1466,17571.035829
578.6,430,17576.112043
237.9,142,17578.063188
616.7,324,17581.851254
612.3,308,17585.441499
594.9,332,17589.365176
237.5,126,17591.115957
634.9,322,17594.913415
585.3,388,17599.486534
234.8,138,17601.112804
584.1,330,17605.398791
1019.7,609,17612.543286
1007.1,690,17620.90093
1086.6,800,17630.517637
624.3,428,17635.539778
5679.6,3307,17677.207234
2090.4,919,17688.296262
1032.8,613,17695.79528
1564.6,735,17706.801023
229.3,138,17708.404226
1115.2,714,17717.094273
1014.7,584,17724.105044
985.2,829,17734.087052
221.0,146,17735.813752
234.8,148,17737.546051
2012.7,1044,17750.01878
996.4,1007,17762.091499
611.4,372,17766.741044
571.1,450,17771.915967
600.5,366,17776.166347
1301.1,735,17784.85258
592.7,364,17789.057491
588.5,406,17794.018663
1017.7,544,17800.353194
611.3,318,17804.322384
594.3,378,17808.668904
596.3,368,17813.007974
238.7,124,17814.737454
220.5,166,17816.676152
223.5,166,17818.647873
1310.4,697,17827.101956
1363.8,1018,17839.348072
240.7,114,17840.710142
1495.7,1144,17854.467509
1005.4,737,17863.104697
1015.9,577,17870.158439
609.9,342,17874.174293
1002.7,664,17882.215445
1024.2,699,17890.714146
1295.6,810,17900.451948
1015.2,544,17906.827218
2931.8,1583,17925.875888
1008.7,704,17934.189276
224.4,142,17935.856035
233.1,130,17937.676009
593.6,350,17941.774874
707.5,416,17946.622484
240.1,130,17948.167499
615.1,310,17952.086792
1386.5,796,17961.743134
226.8,148,17963.597899
236.9,132,17965.159123
1321.5,586,17972.039663
1272.2,879,17982.676425
612.0,346,17986.987318
602.9,352,17991.053456
1263.9,812,18000.833776
604.5,326,18004.684258
609.5,356,18008.883392
638.2,294,18012.58776
1021.7,584,18019.401552
597.7,334,18023.599153
1291.9,722,18032.028955
630.6,370,18036.615796
602.1,310,18040.223687
637.2,304,18043.745755
974.7,974,18055.363418
605.0,626,18062.878117
775.2,684,18070.767639
1006.3,733,18079.534142
2287.8,1328,18095.231515
614.9,312,18099.094297
240.5,136,18100.668176
770.6,730,18109.351892
1000.5,951,18120.646801
1116.3,718,18128.956114
694.9,512,18135.118035
994.2,799,18144.552409
229.1,150,18146.286174
214.9,162,18148.184107
1049.5,446,18153.321002
777.6,660,18161.17076
585.3,398,18165.790174
601.3,338,18169.944196
765.5,616,18177.059624
1119.9,652,18184.872149
598.1,350,18188.912052
734.8,548,18195.512247
2262.1,1545,18213.779753
710.1,630,18221.311486
588.7,364,18225.512341
600.6,670,18233.52016
1288.7,864,18243.77925
636.7,304,18247.283517
611.4,562,18254.011418
1281.5,886,18264.26707
240.2,124,18265.977056
1252.4,1047,18278.317134
611.4,562,18284.779442
1103.1,750,18293.743161
721.7,684,18301.936657
1382.3,778,18310.96325
600.7,384,18315.682481
1301.5,576,18322.350689
591.1,270,18325.86331
606.1,360,18330.025481
745.4,542,18336.320175
999.8,663,18344.245473
1017.6,525,18350.556358
216.8,168,18352.553343
608.8,588,18359.320579
1013.1,690,18367.596034
1622.1,1100,18380.636486
712.7,384,18385.075479
233.1,130,18386.842447
1354.1,1070,18399.484934
1252.1,1095,18412.439618
1306.0,766,18421.270803
590.9,332,18425.360276
603.9,382,18429.790818
1291.8,853,18439.948734
707.0,686,18448.313192
1016.6,545,18454.599234
241.1,120,18456.016717
225.0,156,18457.812621
989.3,818,18467.533778
244.1,120,18468.935498
236.5,126,18470.385108
1251.8,923,18481.357616
1022.9,692,18491.612967
1396.2,694,18499.979538
1015.5,571,18506.598375
232.7,134,18508.164236
1604.7,1324,18524.053982
1375.9,932,18535.128841
960.5,1131,18548.66392
582.5,426,18553.660325
226.0,146,18555.382834
610.4,572,18562.40714
618.3,328,18566.387076
232.9,132,18567.946368
614.7,334,18572.155578
639.4,282,18575.461327
589.9,332,18579.351257
607.3,338,18583.601364
1021.4,512,18589.621284
223.8,158,18591.49302
1277.0,781,18600.938978
596.7,284,18604.256232
1267.0,841,18614.385596
1290.3,883,18625.014758
985.9,882,18635.587726
991.4,787,18645.067108
720.5,536,18651.370743
1300.4,762,18660.615944
236.2,144,18662.321619
1280.2,949,18673.757111
778.4,662,18681.806296
614.3,318,18685.664129
224.6,150,18687.451963
1302.4,752,18696.490949
582.3,408,18701.255534
1393.8,748,18710.273
1000.1,800,18719.926939
1022.3,488,18725.647664
1534.9,782,18735.073359
1370.3,948,18746.283545
1283.7,734,18755.078063
609.9,282,18758.378342
618.6,310,18762.031341
1009.8,603,18769.390918
607.3,278,18772.68914
1030.5,621,18780.257013
241.7,124,18781.731213
602.9,342,18785.767053
610.3,348,18789.843387
1400.7,674,18798.080127
783.7,594,18805.53127
239.0,116,18806.870391
589.6,440,18812.056131
1273.9,852,18822.329561
601.9,262,18825.413888
1007.1,620,18832.989776
703.0,476,18838.566044
750.5,636,18846.339391
587.5,436,18851.412466
609.9,332,18855.599539
1100.5,736,18864.271659
695.6,540,18870.878031
227.5,146,18872.603988
615.9,382,18877.370985
1289.7,839,18887.260433
1118.1,680,18895.549016
1021.7,539,18902.134883
1283.6,765,18911.154052
592.7,334,18915.360917
599.9,362,18919.619838
241.8,118,18921.022788
596.7,374,18925.52419
701.0,646,18933.333703
632.1,350,18937.472581
1295.9,792,18947.056848
240.5,126,18948.541845
1384.3,828,18958.606992
735.4,522,18964.991341
777.0,666,18972.846722
1313.2,644,18980.69029
689.9,572,18987.414577
609.1,280,18990.928113
608.1,380,18995.388472
243.5,116,18996.747696
226.7,144,18998.427595
238.2,124,18999.864185
566.3,438,19005.27247
235.7,134,19006.83171
1827.6,1370,19023.19527
587.5,366,19027.795317
605.1,350,19031.927113
1085.3,978,19043.808542
1322.0,571,19050.832559
228.5,136,19052.437151
234.7,134,19053.99843
762.8,688,19064.408255
238.9,132,19065.970357
244.1,120,19067.400451
609.3,578,19074.212945
994.6,750,19083.299608
1395.6,720,19092.065329
1389.3,688,19100.145325
1024.7,524,19106.52025
555.7,494,19112.351408
598.7,334,19116.560621
789.1,540,19122.95582
1303.7,754,19132.088791
1004.6,695,19140.550224
1284.0,666,19148.400541
577.3,428,19153.720408
1106.5,696,19161.897278
999.9,827,19171.954435
1026.4,537,19178.535174
611.1,360,19182.726004
1266.3,848,19192.897665
601.3,308,19196.489128
599.3,358,19200.952626
238.7,134,19202.527135
601.3,358,19206.740605
244.1,120,19208.125741
239.2,134,19209.701916
1805.1,920,19220.741013
698.1,670,19228.858015
603.6,400,19233.518105
601.5,426,19238.760274
613.1,280,19242.030251
592.8,378,19246.435578
783.8,598,19253.761966
594.5,266,19256.855025
597.8,378,19261.553151
586.3,378,19266.024452
239.5,136,19267.626907
1265.6,860,19277.968972
993.8,773,19287.399736
1255.4,957,19298.887406
239.7,134,19300.535559
241.5,126,19302.04256
221.8,168,19304.018028
604.3,368,19308.338346
243.3,128,19310.118792
241.1,120,19311.532537
244.7,134,19313.112998
729.6,580,19319.91788
1107.3,688,19328.240754
243.5,116,19329.608173
1000.6,735,19338.504946
947.4,1247,19353.419674
227.3,148,19355.142267
600.0,286,19358.81589
620.7,324,19362.636436
707.2,534,19370.940119
593.5,296,19374.702511
1850.9,1082,19387.746527
1534.3,708,19396.074523
1031.7,614,19405.207365
244.0,126,19406.692889
1014.3,648,19414.536943
1388.5,736,19423.147536
240.3,118,19424.820092
1629.1,1060,19437.529556
235.3,128,19439.033553
1111.9,682,19447.012211
1286.6,905,19457.911509
596.3,288,19461.599736
590.1,390,19466.184344
1018.0,521,19472.26624
596.1,400,19477.236939
999.0,721,19486.012657
636.9,302,19489.556613
241.8,128,19491.081692
242.2,124,19492.547704
1284.2,909,19503.519767
1285.1,800,19513.225172
1283.1,690,19521.283914
989.3,798,19531.062147
1290.1,850,19541.316073
1011.7,624,19548.898988
1500.5,1106,19562.113083
1316.3,598,19569.165745
724.8,648,19576.999305
588.0,356,19581.200207
1006.6,680,19589.439018
240.0,126,19590.913625
1384.6,780,19600.328337
236.7,124,19601.773607
612.8,358,19605.98412
775.1,680,19614.242106
242.4,142,19615.897234
228.1,140,19617.557167
718.3,498,19623.639646
1367.9,892,19634.380142
1276.4,827,19644.197903
227.0,146,19646.163741
231.5,156,19648.004702
1015.6,565,19654.656024
1018.8,533,19661.200478
609.5,316,19664.951855
226.0,146,19666.659072
1012.9,662,19674.722057
1249.9,1067,19687.558323
245.5,126,19689.072002
222.9,162,19690.981011
1279.5,766,19700.33211
777.5,526,19706.840622
223.1,160,19708.714609
764.3,788,19718.005759
231.9,142,19719.967889
599.1,380,19724.438216
988.8,903,19735.377554
242.5,116,19736.740147
594.9,402,19741.475239
1376.7,884,19752.186031
1297.2,779,19761.599432
981.9,847,19771.947268
622.4,342,19778.080642
219.6,160,19779.977608
612.9,362,19784.515666
1872.5,956,19796.096582
233.3,128,19797.590967
698.1,660,19805.361517
582.6,430,19810.72217
613.8,358,19814.940963
738.0,666,19823.060782
234.0,156,19824.932796
606.8,318,19828.691782
744.0,576,19835.773806
1505.5,1026,19848.17504
220.3,168,19850.146341
1299.1,760,19859.435477
601.9,362,19863.669373
1126.5,466,19869.500306
997.3,733,19878.099369
220.6,150,19879.88919
614.9,372,19884.697431
609.5,306,19888.304505
1016.7,569,19895.253642
789.3,538,19901.600312
604.1,630,19909.305278
1003.6,765,19918.640471
996.0,731,19927.273163
241.2,124,19928.712031
231.8,158,19930.855196
203.9,172,19932.86345
1296.9,887,19943.573823
241.7,124,19945.046615
588.1,370,19949.399073
1009.6,615,19956.944236
223.0,156,19958.778316
571.9,382,19963.262562
608.9,582,19970.42067
1015.2,569,19977.175403
240.4,132,19978.72819
607.6,380,19983.44621
579.3,448,19988.674381
1018.0,551,19995.422678
