#{"t_start": 1760136398.4293153, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
1296.7,609,13953.872892
1608.6,1380,13970.274783
1636.4,942,13981.630645
1109.1,660,13989.661605
1089.8,978,14001.427262
987.2,824,14011.535726
1274.9,1062,14024.247492
967.1,1065,14037.064948
222.4,152,14038.864474
221.7,144,14040.551389
225.1,140,14042.206467
607.3,328,14046.300826
988.2,839,14058.102744
1012.4,607,14065.543368
1012.5,631,14073.226051
605.7,364,14077.531893
1265.6,905,14088.431905
588.0,436,14093.6122
242.7,124,14095.070239
230.6,150,14097.10663
1117.6,650,14104.757795
749.0,566,14111.659534
580.5,426,14116.676422
232.4,152,14118.436078
242.9,122,14119.847878
1128.1,580,14127.090548
576.9,432,14132.141479
612.6,330,14136.26764
1034.1,570,14142.968349
240.1,120,14144.395975
990.2,819,14154.224874
617.1,360,14158.699994
1297.7,639,14166.125575
779.1,640,14173.880862
1378.3,888,14184.48242
1282.7,694,14192.613164
619.3,318,14196.670409
1243.9,1262,14211.728778
730.7,584,14218.65883
229.9,142,14220.626196
591.3,288,14223.997778
215.5,176,14226.060743
722.9,562,14235.005377
232.3,148,14236.756354
611.1,350,14240.867347
1012.4,692,14249.389183
1269.5,891,14260.115025
597.4,352,14264.215812
606.9,302,14267.763284
1007.8,663,14275.789728
719.1,740,14284.760971
1000.2,719,14293.232467
1386.1,680,14301.444934
591.5,346,14305.444343
1249.5,956,14316.928539
733.9,492,14322.952107
1015.6,670,14330.740463
210.3,178,14333.139716
612.9,322,14336.907645
705.9,1042,14349.363522
967.5,1026,14361.63501
587.8,358,14365.950048
242.8,118,14367.335782
602.5,366,14371.926764
243.2,124,14373.39026
991.5,806,14383.062722
984.9,852,14393.377036
995.7,754,14402.249242
239.0,126,14403.705371
614.1,350,14408.122444
745.3,978,14421.949537
1310.3,703,14430.220387
1018.8,573,14437.241725
238.2,134,14438.841287
725.2,564,14445.741723
599.5,386,14450.246822
989.3,838,14460.396408
599.1,330,14464.278481
1042.9,542,14470.916182
222.3,158,14472.779331
603.4,332,14476.703008
224.6,160,14478.566257
595.5,366,14483.263568
785.5,586,14490.136924
220.4,152,14491.939044
574.9,452,14497.463181
638.3,288,14500.803604
610.1,390,14505.674291
633.7,334,14509.617741
600.9,322,14513.385007
218.8,168,14515.35761
607.1,390,14520.18032
585.3,418,14527.433981
1298.3,808,14537.173248
600.2,314,14540.850245
995.5,846,14551.057402
725.3,538,14557.614322
228.9,132,14559.145405
596.1,250,14562.056739
1613.4,1122,14575.467488
594.0,286,14578.767506
634.3,338,14582.976737
607.8,318,14586.6815
240.8,118,14588.034916
233.7,144,14589.706341
222.5,146,14591.399219
230.4,142,14593.074471
579.0,396,14597.908576
620.0,326,14601.725329
239.4,132,14603.29667
604.6,380,14608.058475
610.6,370,14612.320733
1007.4,717,14620.853878
741.1,580,14627.628132
595.1,300,14631.406012
564.3,418,14636.323389
243.9,132,14637.873843
1017.9,557,14644.671264
1016.4,747,14653.467318
1013.5,636,14661.205438
579.9,422,14666.183532
216.4,172,14668.462878
1513.6,920,14679.477938
1503.3,1068,14692.302077
997.2,729,14700.862878
1636.4,952,14712.314502
1001.4,727,14721.099467
239.9,122,14722.524647
233.9,132,14724.198516
244.1,120,14725.586538
704.3,768,14734.829461
602.5,396,14739.427697
1640.0,876,14749.983402
1315.0,661,14758.023888
1099.4,672,14766.19898
980.4,912,14777.096502
1309.2,699,14785.302708
235.5,126,14786.812219
1304.2,599,14794.099383
243.0,116,14795.490212
1110.1,700,14803.97521
237.3,138,14805.605873
1285.3,863,14816.024853
2274.1,1450,14833.287977
595.3,268,14836.452244
1297.5,831,14846.529827
596.7,384,14851.293724
596.9,322,14855.064705
1024.2,489,14860.767138
240.9,132,14862.302372
1646.9,882,14872.77415
791.8,518,14879.102091
1824.2,1314,14894.515712
1026.1,490,14900.48738
997.4,737,14909.006697
978.2,889,14919.519843
593.1,340,14923.715985
1023.8,463,14929.059156
1004.1,680,14937.168311
1003.6,765,14945.99229
984.4,957,14957.330211
596.1,300,14961.108021
969.4,1017,14973.199658
1317.9,572,14979.814846
996.0,771,14988.920783
595.9,252,14991.825161
226.9,142,14993.45581
244.5,116,14994.808191
998.5,776,15004.0047
242.5,126,15005.446246
244.1,120,15006.847457
597.4,252,15010.020812
1282.3,953,15021.285304
596.7,254,15024.219527
596.1,250,15027.126899
1018.4,527,15033.51875
242.3,128,15035.014147
990.6,805,15044.566602
1389.1,780,15053.611468
1005.0,661,15061.484192
1277.0,826,15071.333159
1286.4,892,15081.904649
1866.2,1054,15094.537347
599.2,304,15098.039045
217.9,162,15099.902214
765.6,610,15107.224774
723.7,514,15113.15107
224.4,142,15114.792564
601.7,264,15118.094811
622.3,308,15121.634091
1525.5,806,15131.224152
609.5,326,15134.986811
581.9,442,15140.059971
1031.7,599,15147.259753
1292.3,788,15156.625674
604.8,438,15161.671546
599.5,276,15165.13405
1002.4,667,15172.843476
235.9,122,15174.277223
1007.9,647,15182.027812
979.7,994,15193.839916
235.3,138,15195.459261
238.0,126,15196.940006
767.1,760,15206.141328
612.5,546,15212.456641
1098.5,736,15221.250362
691.1,470,15226.960992
240.1,130,15228.445857
1286.1,735,15236.967498
230.8,138,15238.851486
592.6,280,15242.06859
240.4,122,15243.489234
788.2,554,15250.177129
237.5,126,15251.627417
231.4,152,15253.396791
997.7,724,15261.983568
598.9,312,15265.596465
631.7,354,15269.6511
1076.1,1010,15281.715958
235.7,144,15283.408888
240.8,128,15284.917279
777.7,654,15292.864198
707.5,546,15299.587934
778.3,648,15307.208472
980.4,887,15317.908152
620.7,314,15321.630073
1309.0,751,15330.860942
741.7,684,15339.125553
603.7,344,15343.144602
683.9,852,15353.352893
241.8,128,15354.860131
612.8,328,15358.691872
628.0,386,15363.479473
227.5,136,15365.0741
778.4,652,15372.993449
607.1,300,15376.503823
1302.9,722,15385.212428
213.2,164,15387.148652
758.3,578,15393.931197
1294.3,653,15401.81958
631.9,352,15405.935874
1014.7,589,15413.128569
244.2,114,15414.511806
1770.8,1208,15428.948538
607.2,374,15433.591569
240.3,118,15434.987162
1393.5,686,15443.180589
1013.6,655,15452.642109
607.7,594,15459.847622
583.5,336,15463.785258
588.5,386,15468.288308
1264.3,868,15478.76757
962.1,1100,15491.918611
981.8,873,15502.386116
1022.1,500,15508.568387
1273.0,796,15517.908617
1389.3,778,15527.274345
697.3,628,15534.896819
1375.6,900,15545.7429
1263.5,881,15556.150823
602.0,426,15561.446703
746.7,634,15569.046139
1283.0,781,15578.526272
241.4,122,15579.994223
236.7,134,15581.568862
1790.5,1106,15595.095314
608.5,296,15598.589576
1260.6,975,15612.316304
241.1,120,15613.709183
1035.4,562,15620.312129
1007.8,623,15627.865327
784.5,586,15635.028786
997.1,830,15644.771028
750.5,546,15651.491409
572.3,388,15656.044202
1274.1,1040,15668.435638
597.9,342,15672.692381
1277.3,1003,15684.855077
598.9,372,15689.208158
1627.8,1088,15702.18278
699.4,682,15710.473343
234.6,140,15712.118711
610.7,344,15716.119379
592.7,364,15720.654952
216.3,158,15722.515474
244.9,112,15723.832097
1008.2,649,15731.656866
239.3,128,15733.168798
4825.8,2300,15762.871874
1270.7,326,15766.703802
598.9,242,15769.587693
646.8,588,15776.814095
1424.1,565,15783.73997
1570.1,660,15791.554107
2019.1,1000,15803.685597
1003.5,756,15812.887208
1009.8,613,15820.37049
600.2,394,15825.018502
622.9,302,15828.541505
578.4,442,15834.038502
2126.5,1016,15846.204704
606.9,352,15850.297044
1295.4,812,15860.067735
615.6,350,15864.171668
224.9,142,15865.843116
1854.4,1072,15878.675126
587.8,388,15883.472622
578.9,372,15887.81698
1104.7,814,15897.611517
1319.9,1262,15912.65899
1258.8,1023,15924.980476
1526.1,920,15936.063959
1037.6,575,15943.032073
986.4,827,15952.735266
237.3,118,15954.111869
608.8,588,15961.289609
621.7,334,15965.216036
598.7,254,15968.473193
238.3,118,15969.859096
1292.4,687,15977.918538
241.0,116,15979.54431
695.9,722,15987.954692
1001.9,712,15996.559583
1005.6,735,16005.368919
226.1,140,16007.021907
985.5,951,16018.381472
595.0,246,16021.298429
948.7,1204,16035.659733
1002.1,705,16044.312766
1258.1,1005,16056.387228
221.1,160,16058.252128
605.6,310,16061.908852
1272.5,851,16072.144878
668.9,842,16082.355757
992.2,749,16091.426791
235.6,130,16092.964857
1395.2,734,16101.837475
733.5,586,16108.703356
1375.9,792,16118.234117
1011.5,611,16125.380263
1014.4,547,16132.011038
690.3,688,16140.35766
1100.1,840,16150.149717
742.6,570,16157.059711
1277.4,787,16166.69053
231.5,156,16168.512443
962.2,1174,16182.559268
595.1,360,16186.759706
238.6,120,16188.433303
762.7,504,16194.340169
1303.9,732,16203.205342
212.6,170,16205.216585
5708.1,2567,16237.855971
1242.9,304,16241.690778
619.5,356,16245.89127
1984.3,938,16257.202084
1012.0,601,16264.571963
1327.1,710,16273.001478
595.7,434,16278.350701
1053.0,1266,16293.613161
1002.7,674,16301.799237
609.6,390,16306.409264
233.3,138,16308.030002
227.6,140,16309.651458
234.3,148,16311.388585
1021.7,634,16319.123158
983.8,903,16329.988406
1462.1,890,16340.668787
215.3,158,16342.507943
1011.7,584,16349.598401
1278.6,990,16361.489958
228.5,146,16363.238716
994.8,763,16374.216019
228.9,162,16376.405686
1309.6,675,16384.310126
581.8,388,16389.159778
996.5,706,16397.451457
615.5,326,16401.547675
241.5,116,16402.957047
1011.5,586,16409.947655
592.6,390,16414.835541
594.3,268,16417.98254
595.1,390,16422.540006
241.7,124,16423.981209
221.6,150,16426.015358
1299.4,747,16434.779712
595.6,330,16438.9115
227.2,144,16442.635523
1259.3,928,16453.813344
1285.5,746,16462.579987
228.8,148,16464.584111
604.6,370,16468.932552
604.3,408,16473.722951
603.5,366,16478.305409
2176.4,1462,16495.776001
229.9,142,16497.468707
979.7,929,16508.72765
235.1,130,16510.263392
597.4,282,16513.880258
734.5,596,16520.875047
1305.3,688,16529.356589
240.9,122,16530.810272
999.6,725,16539.602808
239.1,120,16541.023351
613.7,334,16544.927246
1014.1,575,16551.920795
598.6,420,16556.865696
230.2,154,16558.667712
1795.0,1056,16571.278101
1309.5,721,16579.993089
598.7,304,16583.569957
1231.1,1460,16601.247603
1041.9,547,16609.702739
1122.7,604,16617.105171
1290.6,775,16626.493871
741.1,590,16633.496318
1025.6,535,16640.062224
1119.3,568,16646.833617
1098.3,728,16655.661154
996.7,739,16664.611485
239.9,122,16666.045884
587.9,332,16669.949329
611.9,342,16673.97564
239.5,136,16675.837279
602.5,286,16679.195811
597.5,306,16682.798426
238.5,126,16684.277359
990.3,828,16694.245649
607.3,328,16698.083714
241.0,116,16699.734748
581.1,440,16704.853948
610.1,570,16711.814935
1001.6,690,16719.993338
633.0,346,16724.300783
761.3,648,16731.941399
239.2,124,16733.415973
1285.9,747,16742.46872
1014.4,587,16749.593321
1274.1,900,16760.14591
614.4,372,16764.890233
1017.7,674,16772.824998
972.0,1001,16784.775906
698.5,466,16790.529454
1523.5,916,16801.549611
677.5,656,16809.230953
1284.2,819,16819.035061
632.3,348,16823.364407
239.0,126,16824.817244
230.9,132,16826.375321
960.5,1116,16839.728814
222.6,140,16841.387311
1021.7,714,16850.046662
1015.3,803,16859.786874
588.3,328,16863.608648
600.3,368,16867.90917
792.7,504,16874.115001
243.7,114,16875.444159
779.7,634,16882.83363
1295.4,792,16892.50734
1925.3,1118,16905.833526
1006.6,655,16913.811301
742.2,634,16921.558139
1290.0,781,16930.731012
1273.6,835,16940.755792
1491.0,1186,16954.880558
998.2,744,16963.882857
2716.5,1486,16981.853954
1010.4,692,16989.980561
238.4,122,16991.423289
1650.5,826,17001.367855
598.1,350,17005.657961
236.7,124,17007.378175
1638.8,908,17018.042128
1003.2,699,17026.497607
226.9,142,17028.181935
616.3,318,17032.21061
593.6,300,17035.750203
605.7,344,17039.712444
1007.1,680,17047.821819
236.7,144,17049.503812
941.9,1307,17064.835963
244.5,136,17066.400264
233.7,144,17068.320451
780.9,622,17075.619716
1278.9,982,17087.439468
234.7,124,17088.890076
598.5,256,17092.161764
606.4,612,17099.347886
1003.3,688,17107.712216
243.2,114,17109.057819
621.3,318,17112.801444
1001.3,643,17120.625473
1525.4,842,17133.267249
245.2,124,17134.740121
607.0,376,17139.151555
1003.1,685,17147.517447
1003.1,650,17155.180464
783.7,594,17162.443598
227.4,142,17164.11542
1022.9,707,17172.706643
1272.7,934,17183.931561
229.4,152,17185.715548
1004.0,681,17193.97071
686.3,558,17200.556091
703.5,406,17205.551251
592.5,326,17209.395382
1283.3,918,17220.458535
771.4,722,17229.231588
709.9,652,17236.861374
1277.8,893,17247.674901
779.2,644,17255.502448
223.1,150,17257.255322
1503.2,1094,17270.353074
554.6,650,17280.593478
1279.7,759,17289.415402
976.1,1040,17301.725368
1020.3,498,17307.807356
242.2,124,17309.264426
226.9,142,17310.93136
607.8,598,17318.24077
242.8,118,17319.630029
243.1,130,17321.147001
600.1,420,17326.095755
235.3,148,17327.80328
583.0,406,17332.925483
1030.8,473,17338.477201
1109.0,736,17347.442838
1369.5,926,17358.552711
604.8,368,17362.85357
1250.3,1093,17376.066976
220.6,150,17377.8634
1276.2,754,17386.987346
1103.3,838,17397.115602
729.6,1140,17410.724343
999.9,677,17418.959949
976.0,946,17431.867009
242.7,134,17433.446025
1004.2,679,17441.613986
1355.9,1002,17455.653867
238.9,132,17457.202088
611.4,382,17461.705648
1009.6,625,17469.370713
599.7,384,17473.867713
562.9,422,17478.786749
1007.6,635,17486.628029
243.4,122,17488.089466
723.3,628,17495.748891
1018.2,779,17505.177746
594.2,384,17509.625926
1264.1,920,17520.675296
1287.5,726,17529.419255
244.6,130,17530.957752
1259.6,1030,17543.145351
621.1,320,17546.82807
243.2,124,17548.268599
771.4,722,17556.930117
242.0,116,17558.266437
216.1,170,17560.225195
1125.9,922,17571.321997
617.0,386,17575.875556
779.9,632,17583.54626
1244.2,1219,17598.10918
227.1,140,17599.760365
704.2,524,17606.285645
1387.0,806,17616.004179
1529.3,868,17626.131763
1016.0,551,17632.882347
977.9,952,17644.313706
994.7,754,17653.430378
788.1,550,17659.90494
595.1,270,17663.111162
605.1,300,17668.915629
612.7,294,17672.366617
995.0,761,17681.626734
1279.7,739,17690.629955
1012.1,600,17697.695036
221.3,148,17701.47163
1028.4,517,17707.835223
610.8,568,17714.538918
233.9,132,17716.079782
1002.1,670,17724.349377
227.9,132,17725.919595
1341.1,1170,17739.853435
1023.9,487,17745.820874
242.8,118,17747.220192
688.7,844,17757.424454
627.0,386,17761.963381
242.1,120,17763.373342
775.7,674,17771.463386
236.3,128,17772.943217
1022.7,494,17778.907002
1376.5,796,17788.052631
1663.7,794,17797.463982
992.5,791,17806.931336
604.9,322,17810.675775
1264.6,935,17821.939848
1295.4,822,17831.862697
603.1,350,17835.978937
781.7,614,17843.470374
231.5,146,17845.336867
598.1,320,17849.072801
1273.5,791,17858.580885
240.2,124,17860.0566
1291.6,845,17870.194853
591.1,290,17873.628038
1294.6,810,17883.381233
222.8,148,17885.107188
618.4,332,17889.317677
615.3,318,17893.02494
582.5,396,17897.675661
243.2,124,17899.126872
1005.4,617,17906.628183
1016.7,564,17913.50183
238.9,122,17914.935821
1250.7,1214,17929.427404
1004.0,671,17937.626649
585.4,392,17942.180285
984.7,874,17952.707325
778.5,646,17960.319516
1288.8,703,17969.007491
1006.3,628,17976.684669
597.1,440,17981.83559
1273.6,875,17992.285698
241.9,132,17993.803376
598.9,352,17997.938296
1013.0,641,18005.753518
228.7,134,18007.324558
2837.2,1444,18024.763986
240.2,134,18026.343867
233.5,146,18028.068412
1626.5,976,18039.699818
592.9,272,18042.829068
607.4,392,18047.608559
604.3,408,18052.397825
208.7,174,18054.426128
679.9,782,18063.751667
239.6,120,18065.138655
1022.3,718,18073.708545
1303.4,757,18082.467983
1006.8,663,18090.542539
595.5,266,18093.595209
623.1,310,18097.463645
575.3,368,18101.714111
237.1,130,18103.235495
240.1,120,18104.62198
990.3,808,18114.252271
201.5,176,18116.277395
236.0,126,18117.739375
551.7,514,18123.975906
627.6,400,18128.617525
605.3,318,18132.536194
759.7,644,18139.948666
1291.0,911,18150.663524
621.5,306,18154.191182
616.1,350,18158.48376
592.3,308,18162.066965
1005.5,646,18169.767344
1778.1,1210,18184.024915
241.1,130,18185.535813
1292.5,766,18194.677469
595.3,328,18198.483593
1003.5,786,18207.987276
244.1,120,18209.389948
992.7,794,18218.788074
234.7,144,18220.444439
1020.6,515,18226.391129
569.6,410,18231.391491
589.5,366,18235.643637
606.3,298,18239.099495
229.2,144,18240.768696
612.7,324,18244.780419
1011.1,590,18251.609798
1001.0,711,18260.067754
608.7,344,18264.022145
592.4,282,18267.565686
245.4,122,18268.957664
617.0,346,18272.981331
1301.8,683,18281.136187
598.6,300,18284.601959
1775.3,1178,18298.497517
612.3,358,18302.963376
997.9,727,18311.384327
600.4,402,18316.313603
233.9,152,18318.087227
227.1,150,18319.821165
994.8,748,18328.844107
216.2,164,18330.757308
754.7,584,18337.50781
586.6,430,18342.745543
611.0,386,18347.195442
776.3,668,18355.206604
602.1,270,18358.330293
233.7,144,18360.007797
242.9,122,18361.431079
588.4,372,18366.048368
1764.7,1174,18379.934902
1621.3,1128,18393.231832
604.7,344,18397.203525
238.7,124,18398.907732
1115.1,590,18405.68136
604.1,330,18409.527506
591.9,402,18414.49891
994.6,770,18423.652392
589.9,292,18427.031459
635.3,318,18430.712046
1011.5,686,18438.932934
595.1,280,18442.20712
602.3,348,18446.329913
1008.3,658,18454.203404
1020.7,554,18460.890628
589.7,394,18465.480817
1013.0,531,18471.868422
616.5,346,18475.912601
607.3,348,18479.933271
1016.7,549,18486.544301
243.1,130,18488.073676
606.3,348,18494.126255
240.9,122,18495.539332
1135.7,544,18502.159804
230.7,154,18503.951345
1016.6,635,18511.572621
713.3,488,18517.230652
594.3,358,18521.685605
584.9,402,18526.355767
212.8,168,18528.301658
728.9,492,18534.284294
1040.8,513,18540.286867
589.5,416,18545.193987
235.5,146,18547.183834
610.1,340,18551.18037
1273.0,831,18561.216422
601.7,374,18565.755632
1006.4,672,18573.932122
570.0,406,18578.675687
603.9,392,18583.573026
1608.9,1322,18599.365486
598.3,408,18604.122991
721.8,678,18612.34382
211.6,180,18614.449759
1025.2,699,18622.892431
585.7,404,18627.636738
595.3,398,18632.551919
583.7,414,18637.408787
1801.1,1020,18649.610692
239.0,136,18651.197258
1270.9,762,18660.460066
1362.6,1020,18672.7282
1278.8,823,18682.646205
741.3,698,18690.919866
583.9,412,18696.016565
586.9,372,18700.361813
1638.5,886,18710.990209
1119.9,582,18718.136294
619.3,308,18721.72559
1099.3,758,18730.879121
1040.5,546,18737.295062
1109.3,668,18745.274109
598.3,258,18748.253676
238.7,134,18749.839394
985.4,887,18760.433212
1284.9,942,18771.76262
1287.3,738,18780.727199
1385.3,808,18790.210895
1299.9,727,18799.068472
235.7,124,18800.519645
984.4,967,18812.307716
597.5,256,18815.33148
1396.9,702,18823.869895
1376.5,926,18835.044514
239.0,136,18836.633959
1009.1,560,18843.464948
231.9,132,18845.041507
574.7,394,18849.676935
1099.3,698,18858.155654
1377.7,864,18868.621178
632.9,342,18872.636659
604.3,358,18876.844409
614.5,286,18880.521737
1517.7,904,18891.418999
238.7,124,18892.886752
779.5,636,18900.367899
1294.4,827,18910.356068
595.9,382,18915.132983
1382.5,816,18924.793831
227.7,164,18926.95053
715.8,538,18933.224827
593.6,310,18936.889899
617.7,294,18940.657165
1635.3,918,18951.72404
695.3,438,18956.943362
242.5,126,18958.434206
784.2,594,18965.682187
566.4,462,18971.141309
596.2,274,18974.388766
602.5,376,18979.064208
1299.3,628,18986.460201
600.6,310,18990.353386
983.7,844,19000.502437
1518.3,978,19011.912742
999.7,709,19020.572421
590.2,384,19025.337215
1003.1,685,19033.384001
232.2,134,19034.986054
611.1,310,19038.956162
617.8,348,19043.044429
595.1,360,19047.404491
713.1,470,19053.19578
2541.7,1534,19073.60193
608.3,368,19078.174017
229.7,144,19079.891146
233.1,150,19081.651994
1279.1,850,19091.943337
600.5,286,19095.329861
579.3,358,19099.561617
227.5,146,19101.545941
619.9,312,19105.223118
1083.3,1038,19117.688669
614.5,346,19121.771992
591.7,424,19127.064875
1012.7,599,19134.109597
615.7,334,19138.321961
243.3,118,19139.735368
992.3,1023,19152.0651
232.1,150,19153.84373
616.5,366,19158.135967
1272.6,965,19169.906839
1291.0,851,19180.12339
605.5,306,19183.679341
214.9,172,19185.698535
1105.7,684,19193.964948
608.3,298,19197.45331
1314.8,683,19205.699446
240.7,124,19207.159638
224.1,140,19208.762642
732.9,462,19214.460628
783.5,596,19221.437487
599.1,310,19225.342839
585.2,414,19230.190711
1019.8,593,19237.413241
1102.4,712,19245.70253
1276.2,829,19255.685357
232.1,130,19257.222475
1390.1,790,19266.766537
712.5,506,19272.96421
236.5,126,19274.491077
224.5,146,19276.204527
1518.3,848,19286.53211
596.5,356,19290.664799
595.7,334,19294.58181
599.5,256,19297.885047
630.3,368,19302.227232
236.5,126,19303.73359
213.2,154,19305.54757
629.8,378,19310.264887
608.1,370,19314.666347
599.8,338,19318.653821
787.9,552,19325.384445
1387.5,796,19334.998312
1772.9,1242,19349.828065
1120.0,666,19357.697431
1533.1,780,19369.148502
1001.9,687,19377.516577
2278.2,1369,19393.923111
599.7,334,19399.67518
241.5,126,19401.159891
597.8,338,19405.282128
595.7,254,19408.291719
228.9,142,19409.955231
1125.9,582,19417.05499
633.5,336,19420.999498
599.9,432,19426.330379
231.5,156,19428.138189
678.5,616,19435.379485
1510.3,968,19446.981787
1005.2,794,19456.549511
1376.7,884,19467.214435
245.9,122,19468.647839
1080.3,1018,19480.825209
1019.7,504,19487.068568
1100.2,774,19496.163539
239.0,136,19498.041593
1108.7,674,19505.994148
1308.8,673,19514.168796
237.4,122,19515.632231
228.0,146,19517.348079
235.5,126,19518.844009
1120.8,538,19525.557451
596.4,372,19529.940009
784.7,584,19537.063919
243.7,124,19538.513741
211.0,176,19540.573372
635.9,312,19544.237999
240.7,124,19545.687015
1026.3,518,19552.029861
592.1,290,19555.466396
1037.1,555,19562.22033
600.0,366,19566.538268
594.3,268,19569.666686
238.7,144,19571.627245
599.5,246,19574.491173
614.7,344,19578.533797
218.5,166,19580.521702
241.9,132,19582.078297
617.8,318,19586.091124
234.3,138,19587.720571
1544.4,712,19596.332068
628.9,382,19600.815751
238.9,132,19602.371217
1771.3,1208,19616.797766
992.3,808,19626.504692
1127.3,588,19633.672279
1809.4,1112,19647.079101
236.5,136,19648.663979
612.7,334,19652.591769
243.9,132,19654.151278
239.4,142,19655.822859
1260.8,983,19667.659308
602.1,360,19672.178071
236.2,144,19673.857507
245.5,116,19675.208887
597.2,304,19678.786561
608.1,330,19682.971848
1301.5,566,19689.618058
584.9,412,19694.771417
1004.7,654,19702.497213
594.7,294,19705.986664
1277.8,863,19716.422493
238.7,124,19717.904152
1528.9,902,19728.802743
1359.9,1002,19740.909503
233.7,144,19742.626821
1678.5,826,19752.633215
232.3,138,19754.256933
4995.7,2516,19786.905353
1312.9,324,19790.700248
236.7,124,19792.181598
594.1,320,19796.226856
1395.3,898,19806.794795
242.8,118,19808.489902
1582.2,739,19817.192918
614.4,392,19822.08887
1265.8,868,19832.597056
581.3,408,19837.407133
245.0,126,19838.901242
241.0,126,19840.400398
241.0,116,19841.770251
1317.8,753,19850.973154
992.0,1001,19863.103065
673.4,762,19872.389125
231.9,132,19873.973485
232.3,148,19875.699045
604.5,626,19883.447285
701.3,728,19892.018612
216.1,170,19894.27152
1280.5,756,19903.161468
589.7,374,19907.843318
587.7,424,19912.856795
1273.1,850,19923.131981
1019.1,500,19929.038975
1126.6,610,19936.467708
616.2,384,19940.987228
206.6,170,19943.250708
748.2,644,19950.883972
242.2,114,19952.22981
635.0,326,19956.348639
1004.3,648,19963.96845
598.9,262,19967.07571
1750.1,930,19978.337135
236.7,124,19980.08791
1310.9,652,19987.702447
617.3,328,19991.536661
613.3,338,19995.772092
234.3,128,19997.285898
601.3,348,20001.388712
1021.2,499,20007.695527
1280.0,871,20018.161018
1281.1,850,20028.143898
1014.2,684,20036.478231
590.9,302,20040.041608
230.0,146,20042.028495
1005.0,661,20049.813496
1774.5,846,20059.989619
600.7,344,20064.079669
1258.3,1063,20076.857189
764.1,790,20086.495018
242.3,118,20087.875079
1386.6,730,20096.821554
228.7,144,20098.530124
1118.9,612,20106.018774
763.6,800,20115.719157
1107.8,778,20125.009021
606.4,272,20128.498132
236.0,136,20130.096117
587.3,398,20134.772147
235.9,132,20136.3325
587.6,390,20141.175339
1280.9,942,20152.506496
1517.5,1016,20164.656814
234.5,126,20166.153491
242.7,134,20167.727543
1006.3,628,20175.077007
1011.4,637,20182.80664
601.3,358,20187.029265
242.9,122,20188.469049
232.3,148,20190.505907
1313.0,691,20198.571285
241.5,116,20199.943434
583.1,360,20204.43004
1101.1,820,20214.355961
1105.5,686,20222.376174
989.6,805,20232.187595
605.8,348,20236.279288
1925.9,1242,20251.583602
1006.5,606,20258.755297
582.3,468,20264.570659
226.3,158,20266.464038
1024.1,490,20272.25542
593.5,306,20276.154035
592.1,290,20279.59598
744.9,622,20286.95513
612.4,322,20290.993117
1132.9,532,20297.233405
1009.7,639,20305.003978
1040.8,533,20311.280233
240.8,118,20312.966583
1020.4,517,20319.097255
231.1,130,20320.652536
593.5,386,20325.451878
1001.2,779,20334.667739
1377.9,912,20345.695678
238.1,130,20347.23405
227.8,158,20349.384462
223.5,156,20351.264161
1005.2,654,20359.043104
999.7,724,20367.996031
621.1,350,20372.123608
244.6,120,20373.550067
611.3,338,20377.763139
599.7,354,20381.964214
2783.2,1559,20400.797455
746.5,636,20408.252521
230.5,136,20409.856313
1538.2,794,20419.454665
245.6,130,20421.001556
1000.7,684,20429.278149
1123.1,630,20436.922318
233.1,150,20438.666842
1005.4,667,20446.531947
244.7,124,20448.265373
988.7,829,20458.016313
1240.6,1115,20471.444611
1023.4,507,20477.697721
716.5,356,20481.868605
604.3,368,20486.565387
1295.4,687,20494.658326
741.0,536,20501.287647
238.5,126,20502.752882
776.8,668,20510.904124
767.7,544,20517.360945
599.2,334,20521.279644
595.0,396,20526.214998
1371.3,958,20537.739567
606.2,334,20541.688041
601.0,386,20546.529049
996.2,759,20555.442306
998.8,703,20563.989946
1315.2,619,20571.53245
227.1,160,20573.440975
1025.2,459,20578.797938
769.9,592,20586.073365
242.9,122,20587.502495
1663.8,758,20596.699979
632.3,348,20600.800569
747.5,636,20608.676766
786.3,568,20615.303075
630.7,364,20619.56163
229.3,138,20621.463625
233.4,142,20623.141165
228.9,152,20624.940197
603.9,252,20627.869481
617.5,326,20631.717521
999.8,723,20640.516555
1297.8,768,20649.884348
707.1,1020,20662.117409
1272.0,861,20672.53144
603.5,366,20676.881281
996.5,746,20685.926545
221.8,148,20687.686656
789.3,538,20694.236242
240.1,130,20695.779518
597.5,386,20700.292944
242.1,140,20701.945206
581.0,366,20706.505888
617.1,310,20710.144887
958.5,1126,20723.776087
620.1,310,20727.464041
577.3,368,20732.068313
218.8,158,20733.919534
216.6,160,20735.809525
3912.5,1918,20760.924236
2894.9,704,20769.256745
241.3,118,20770.967173
600.1,340,20774.995475
1038.0,591,20781.949698
230.7,144,20783.90645
1004.2,649,20791.547304
1642.7,1164,20807.615519
235.7,134,20809.495197
235.5,136,20811.093178
1396.2,674,20819.107319
234.5,126,20820.61149
235.3,148,20822.63902
1297.2,799,20834.104319
243.9,122,20835.829268
633.9,332,20839.757568
228.7,134,20841.347841
2078.6,930,20852.717953
605.3,308,20856.350361
1909.6,1140,20870.021221
1292.4,747,20879.074152
243.9,122,20880.513931
1008.6,645,20888.402853
236.1,130,20889.931232
575.9,482,20895.567229
